tempo,orcamento_receita_corrente,orcamento_receita_fiscal,orcamento_impostos_directos,orcamento_impostos_indirectos,orcamento_contribuicoes_de_seguranca_social,orcamento_outras_receitas_correntes,orcamento_outras_receitas_correntes_das_quais_transferencias_de_outros_subsectores_das_ap,orcamento_receita_de_capital,orcamento_receita_de_capital_das_quais_transferencias_de_outros_subsectores_das_ap,orcamento_receita_efectiva,orcamento_despesa_corrente,orcamento_consumo_publico,orcamento_despesas_com_o_pessoal,orcamento_remuneracoes_certas_e_permanentes,orcamento_abonos_variaveis_ou_eventuais,orcamento_seguranca_social,orcamento_aquisicao_de_bens_e_servicos,orcamento_produtos_vendidos_em_farmacias,orcamento_meios_complementares_de_diagnostico_e_terapeutica,orcamento_parcerias_publico_privadas_ppp,orcamento_aquisicao_de_bens_compras_inventarios,orcamento_outras_aquisicoes_de_bens_e_servicos,orcamento_outras_despesas_correntes,orcamento_juros_e_outros_encargos,orcamento_transferencias_correntes,orcamento_transferencias_correntes_das_quais_transferencias_para_outros_subsectores_das_ap,orcamento_despesa_de_capital,orcamento_investimentos,orcamento_transferencias_de_capital,orcamento_transferencias_de_capital_das_quais_transferencias_para_outros_subsectores_das_ap,orcamento_outras_despesas_de_capital,orcamento_despesa_efectiva,orcamento_saldo_global,execucao_acumulada_receita_corrente,execucao_acumulada_receita_fiscal,execucao_acumulada_impostos_directos,execucao_acumulada_impostos_indirectos,execucao_acumulada_contribuicoes_de_seguranca_social,execucao_acumulada_outras_receitas_correntes,execucao_acumulada_outras_receitas_correntes_das_quais_transferencias_de_outros_subsectores_das_ap,execucao_acumulada_receita_de_capital,execucao_acumulada_receita_de_capital_das_quais_transferencias_de_outros_subsectores_das_ap,execucao_acumulada_receita_efectiva,execucao_acumulada_despesa_corrente,execucao_acumulada_consumo_publico,execucao_acumulada_despesas_com_o_pessoal,execucao_acumulada_remuneracoes_certas_e_permanentes,execucao_acumulada_abonos_variaveis_ou_eventuais,execucao_acumulada_seguranca_social,execucao_acumulada_aquisicao_de_bens_e_servicos,execucao_acumulada_produtos_vendidos_em_farmacias,execucao_acumulada_meios_complementares_de_diagnostico_e_terapeutica,execucao_acumulada_parcerias_publico_privadas_ppp,execucao_acumulada_aquisicao_de_bens_compras_inventarios,execucao_acumulada_outras_aquisicoes_de_bens_e_servicos,execucao_acumulada_outras_despesas_correntes,execucao_acumulada_juros_e_outros_encargos,execucao_acumulada_transferencias_correntes,execucao_acumulada_transferencias_correntes_das_quais_transferencias_para_outros_subsectores_das_ap,execucao_acumulada_despesa_de_capital,execucao_acumulada_investimentos,execucao_acumulada_transferencias_de_capital,execucao_acumulada_transferencias_de_capital_das_quais_transferencias_para_outros_subsectores_das_ap,execucao_acumulada_outras_despesas_de_capital,execucao_acumulada_despesa_efectiva,execucao_acumulada_saldo_global,ano,mes
2016-01-01,8691.0,104.0,104.0,0.0,0.0,8587.0,7943.0,63.0,0.0,8754.0,8822.900000000001,8780.800000000001,3591.0,0.0,0.0,0.0,5145.7,1187.0,1300.4,447.9,1577.2,633.2,44.1,4.2,37.9,0.0,109.8,105.8,4.0,0.0,0.0,8932.7,-178.70000000000073,685.1000000000001,0.0,0.0,0.0,0.0,685.1000000000001,653.7,0.9,0.0,686.0000000000001,670.0000000000001,669.7,310.6,206.5,46.0,58.1,356.5,102.8,96.6,29.9,90.0,37.2,2.6,0.2,0.1,0.0,1.1,1.1,0.0,0.0,0.0,671.1000000000001,14.899999999999975,2016,1
2016-09-01,8691.0,104.0,104.0,0.0,0.0,8587.0,7943.0,63.0,0.0,8754.0,8822.900000000001,8780.800000000001,3591.0,0.0,0.0,0.0,5145.7,1187.0,1300.4,447.9,1577.2,633.2,44.1,4.2,37.9,0.0,109.8,105.8,4.0,0.0,0.0,8932.7,-178.70000000000073,6495.1,81.7,81.7,0.0,0.0,6413.400000000001,5982.0,16.5,0.0,6511.6,6555.9000000000015,6498.300000000001,2665.7,1761.2,415.3,489.2,3805.000000000001,927.5,987.7,284.6,1141.9,463.3,27.6,6.1,51.5,0.0,66.9,66.5,0.4,0.0,0.0,6622.800000000001,-111.19999999999982,2016,9
2017-01-01,8803.400000000001,130.7,130.7,0.0,0.0,8672.7,8094.1,78.7,0.0,8882.100000000002,9020.2,8954.0,3692.0,0.0,0.0,0.0,5212.5,1207.7,1292.9,448.0,1649.5,614.4,49.5,3.3,62.9,0.0,110.0,90.9,19.1,0.0,0.0,9130.2,-248.1000000000004,696.8,0.0,0.0,0.0,0.0,696.8,664.5,0.8,0.0,697.5999999999999,712.9,712.3,325.4,213.1,53.1,59.2,385.9,105.4,101.4,35.5,103.0,40.6,1.0,0.0,0.6,0.0,1.6,1.6,0.0,0.0,0.0,714.5,-16.899999999999977,2017,1
2017-02-01,8803.400000000001,130.7,130.7,0.0,0.0,8672.7,8094.1,78.7,0.0,8882.100000000002,9020.2,8954.0,3692.0,0.0,0.0,0.0,5212.5,1207.7,1292.9,448.0,1649.5,614.4,49.5,3.3,62.9,0.0,110.0,90.9,19.1,0.0,0.0,9130.2,-248.1000000000004,1449.4,28.5,28.5,0.0,0.0,1420.9,1355.5,2.5,0.0,1451.9,1456.2,1454.5,651.7,424.2000000000001,107.9,119.6,799.4,211.3,207.1,71.3,227.1,82.6,3.4000000000000004,0.9,0.8,0.0,3.6,3.6,0.0,0.0,0.0,1459.8,-7.899999999999864,2017,2
2017-03-01,8803.400000000001,130.7,130.7,0.0,0.0,8672.7,8094.1,78.7,0.0,8882.100000000002,9020.2,8954.0,3692.0,0.0,0.0,0.0,5212.5,1207.7,1292.9,448.0,1649.5,614.4,49.5,3.3,62.9,0.0,110.0,90.9,19.1,0.0,0.0,9130.2,-248.1000000000004,2163.2000000000003,28.5,28.5,0.0,0.0,2134.7000000000003,2027.7,2.6,0.0,2165.8,2258.0,2241.2,978.7,640.3,159.3,179.1,1254.4,309.7,316.9,107.0,382.9,137.9,8.1,1.0,15.8,0.0,7.5,7.5,0.0,0.0,0.0,2265.5,-99.69999999999982,2017,3
2017-09-01,8803.400000000001,130.7,130.7,0.0,0.0,8672.7,8094.1,78.7,0.0,8882.100000000002,9020.2,8954.0,3692.0,0.0,0.0,0.0,5212.5,1207.7,1292.9,448.0,1649.5,614.4,49.5,3.3,62.9,0.0,110.0,90.9,19.1,0.0,0.0,9130.2,-248.1000000000004,6761.500000000001,85.3,85.3,0.0,0.0,6676.200000000001,6285.8,21.6,0.0,6783.100000000001,6871.0,6822.7,2783.4,1807.5,472.7,503.2,4014.8,961.7,1013.4,333.3,1240.2000000000005,466.2,24.5,1.6,46.7,0.0,45.9,45.1,0.8,0.0,0.0,6916.9,-133.79999999999927,2017,9
2018-01-01,9303.0,110.0,110.0,0.0,0.0,9193.0,8594.0,112.0,0.0,9415.0,9507.0,9443.0,3968.0,0.0,0.0,0.0,5446.0,1259.0,1403.0,444.0,1720.0,620.0,29.0,1.0,63.0,0.0,160.0,0.0,0.0,0.0,0.0,9667.0,-252.0,750.6,0.0,0.0,0.0,0.0,750.6,702.9,2.3,0.0,752.9,748.0999999999999,742.5999999999999,325.5,228.2,37.9,59.4,414.6,109.3,98.2,37.7,122.4,47.0,2.5,0.0,5.5,0.0,0.3,0.3,0.0,0.0,0.0,748.3999999999999,4.5,2018,1
2018-02-01,9303.0,110.0,110.0,0.0,0.0,9193.0,8594.0,112.0,0.0,9415.0,9507.0,9443.0,3968.0,0.0,0.0,0.0,5446.0,1259.0,1403.0,444.0,1720.0,620.0,29.0,1.0,63.0,0.0,160.0,0.0,0.0,0.0,0.0,9667.0,-252.0,1515.4,39.4,39.4,0.0,0.0,1475.9999999999998,1414.3,2.9,0.0,1518.3,1517.4,1508.3000000000002,658.9,460.1,78.8,120.0,844.7000000000002,220.9,207.1000000000001,73.2,240.40000000000003,103.1,4.7,0.1,9.0,0.0,5.1,5.1,0.0,0.0,0.0,1522.5,-4.2000000000000455,2018,2
2018-08-01,9303.0,110.0,110.0,0.0,0.0,9193.0,8594.0,112.0,0.0,9415.0,9507.0,9443.0,3968.0,0.0,0.0,0.0,5446.0,1259.0,1403.0,444.0,1720.0,620.0,29.0,1.0,63.0,0.0,160.0,0.0,0.0,0.0,0.0,9667.0,-252.0,6202.6,91.4,91.4,0.0,0.0,6111.200000000001,5818.0,13.2,0.0,6215.8,6293.4,6239.099999999999,2534.1,1752.4,322.6,459.1,3681.8,892.7,847.6999999999997,303.7,1131.9,505.8,23.2,0.5,53.8,0.0,62.2,61.0,1.2,0.0,0.0,6355.599999999999,-139.79999999999927,2018,8
2019-10-01,9999.0,113.0,113.0,0.0,0.0,9886.0,9206.0,112.0,0.0,10111.0,10027.0,9945.0,4155.0,0.0,0.0,0.0,5756.0,1335.0,1351.0,474.0,1834.0,762.0,34.0,1.0,81.0,0.0,174.0,0.0,0.0,0.0,0.0,10201.0,-90.0,8019.9,89.3,89.3,0.0,0.0,7930.599999999999,7543.0,29.2,0.0,8049.099999999999,8503.2,8446.1,3501.4000000000005,2363.8,500.3,637.3,4925.6,1171.4,1159.2000000000005,365.9,1544.6999999999998,684.4,19.1,1.1,56.0,0.0,105.5,104.1,1.4,0.0,0.0,8608.7,-559.6000000000013,2019,10
2021-04-01,11298.812732683296,122.0,122.0,0.0,0.0,11176.812732683296,10515.237847,215.7,0.0,11514.512732683295,11310.584,11244.084,4813.837,3228.4,697.037,888.4,6412.047,1516.9,1418.1999999999998,289.3,2294.019,893.628,18.2,0.8,65.7,0.0,293.063,273.463,19.6,0.0,0.0,11603.647,-89.13426731670188,3637.8,27.3,27.3,0.0,0.0,3610.5,3516.0,14.9,0.0,3652.7,3872.1,3807.8,1695.1999999999998,1096.8,286.4,312.0,2109.4,492.4,527.6999999999999,101.1,683.3000000000001,304.9,3.2,0.6,63.7,0.0,45.9,45.8,0.1,0.0,0.0,3918.0,-265.2999999999993,2021,4
2022-05-01,11298.812732683296,122.0,122.0,0.0,0.0,11176.812732683296,10515.237847,215.7,0.0,11514.512732683295,11310.584,11244.084,4813.837,3228.4,697.037,888.4,6412.047,1516.9,1418.1999999999998,289.3,2294.019,893.628,18.2,0.8,65.7,0.0,293.063,273.463,19.6,0.0,0.0,11603.647,-89.13426731670188,4780.6,55.3,55.3,0.0,0.0,4725.3,4612.1,10.9,0.0,4791.5,5191.1,5165.900000000001,2182.6,1443.0,338.90000000000003,400.7,2982.0,737.4,809.1,57.4,915.2,462.9,1.3,0.7,24.5,0.0,45.2,44.9,0.3,0.0,0.0,5236.3,-444.8000000000002,2022,5
2022-08-01,12073.4843285783,113.3,113.3,0.0,0.0,11960.184328578302,11145.1,126.9,0.0,12200.3843285783,12686.765318900729,12551.265318900729,5204.1,3433.1,820.6999999999999,950.3,7345.965318900726,1706.21359638,1809.3324016702024,142.6,2594.819320850523,1093.0,1.2,0.7,134.8,0.0,634.5999999999999,589.3,45.3,0.0,0.0,13321.365318900727,-1120.9809903224268,8216.0,82.3,82.3,0.0,0.0,8133.7,7945.0,23.9,0.0,8239.9,8169.500000000001,8124.000000000001,3331.2000000000003,2175.4,544.4,611.4,4790.5,1157.6999999999998,1234.4999999999998,89.4,1556.5,752.4,2.3,1.1,44.4,0.0,87.0,86.6,0.4,0.0,0.0,8256.5,-16.600000000000364,2022,8
2022-09-01,12010.2,110.6,110.6,0.0,0.0,11899.6,11141.9,281.17613014,0.0,12291.37613014,12996.8,12795.600000000002,5247.9,3431.8,869.9000000000001,946.2,7520.700000000002,1701.8000000000002,1954.7000000000007,134.6,2575.8,1153.8,27.0,0.8,200.4,0.0,555.2,509.2,46.0,0.0,0.0,13552.000000000002,-1260.6238698600027,9151.990076,82.3,82.3,0.0,0.0,9069.690076,8855.4,34.9,0.0,9186.890076,9237.500000000002,9187.7,3777.0,2464.7,618.5,693.8,5408.200000000001,1297.6,1360.3,99.9,1783.3,867.1,2.5,1.2,48.6,0.0,112.5,112.1,0.4,0.0,0.0,9350.000000000002,-163.10992400000214,2022,9
2023-03-01,13649.292166,113.9,113.9,0.0,0.0,13535.392166,12320.892166,299.286947,0.0,13948.579113000002,13623.8,13355.3,5450.7,3583.1,867.1999999999999,1000.4,7871.700000000001,1727.6,1976.8,155.4,2735.0,1276.9,32.9,0.6,267.9,0.0,822.3,753.4,68.9,0.0,0.0,14446.1,-497.5208869999988,3166.2,28.2,28.2,0.0,0.0,3138.0,3041.0,16.5,0.0,3182.7,3208.1,3181.1,1448.9,936.9,245.7,266.3,1731.2999999999995,416.6,423.5999999999999,33.6,557.5,300.0,0.9,0.5,26.5,0.0,31.6,31.6,0.0,0.0,0.0,3239.7,-57.0,2023,3
2023-04-01,13649.292166,113.9,113.9,0.0,0.0,13535.392166,12320.892166,299.286947,0.0,13948.579113000002,13623.8,13355.3,5450.7,3583.1,867.1999999999999,1000.4,7871.700000000001,1727.6,1976.8,155.4,2735.0,1276.9,32.9,0.6,267.9,0.0,822.3,753.4,68.9,0.0,0.0,14446.1,-497.5208869999988,4202.9,28.2,28.2,0.0,0.0,4174.7,4039.0,19.6,0.0,4222.5,4289.5,4253.299999999999,1921.2,1245.0,322.40000000000003,353.8,2330.7,555.3,572.1999999999999,44.8,757.9,400.5,1.4,0.6,35.6,0.0,43.5,43.5,0.0,0.0,0.0,4333.0,-110.5,2023,4
2023-09-01,13637.8,105.6,105.6,0.0,0.0,13532.2,12730.3,146.7,0.0,13784.5,13868.500000000002,13593.1,5700.700000000001,3655.3,995.3,1050.1,7842.4,1701.8,1850.2000000000005,134.6,2870.4,1285.4,50.0,0.7,274.70000000000005,0.0,692.9,668.3,24.6,0.0,0.0,14561.4,-776.9000000000015,9672.404875269998,85.3,85.3,0.0,0.0,9587.10487527,9164.8,56.0,0.0,9728.404875269998,9876.4,9767.7,4187.799999999999,2677.8,743.5999999999999,766.4,5576.8,1270.7,1318.4,101.0,1925.8,960.9,3.1,2.2,106.5,0.0,199.9,186.1,13.8,0.0,0.0,10076.3,-347.89512473000104,2023,9
2023-12-01,13803.5,105.6,105.6,0.0,0.0,13697.9,12581.0,146.70000000000002,0.0,13950.2,13871.500000000002,13596.1,5700.700000000001,3655.3,995.3,1050.1,7845.4,1704.8,1850.2000000000005,134.6,2870.4,1285.4,50.0,0.7,274.70000000000005,0.0,692.9,668.3,24.6,0.0,0.0,14564.4,-614.2000000000007,13524.80487527,117.0,117.0,0.0,0.0,13407.80487527,12765.3,100.8,0.0,13625.60487527,13698.6,13548.7,5803.2,3726.8,1007.7,1068.7,7741.700000000001,1718.0,1817.7000000000005,134.8,2735.2,1336.0,3.8,3.6,146.3,0.0,362.1,341.5,20.6,0.0,0.0,14060.7,-435.09512473000177,2023,12
2024-06-01,14525.2,106.5,106.5,0.0,0.0,14418.7,13556.0,563.5,0.0,15088.7,14283.825,14183.225,6200.025,4043.9,1010.9,1145.225,7963.199999999999,1719.3,1850.2000000000005,144.2,2956.4999999999995,1293.0,20.0,0.6,100.0,0.0,804.9000000000001,774.2,30.7,0.0,0.0,15088.725,-0.0249999999978172,6942.59689509,54.0,54.0,0.0,0.0,6888.59689509,6638.3,38.1,0.0,6980.69689509,6959.1,6868.5,3038.0,1974.1,511.3,552.6,3826.5,879.3000000000001,887.2000000000002,74.5,1334.1999999999998,651.3,4.0,1.5,89.1,0.0,126.2,112.7,13.5,0.0,0.0,7085.3,-104.60310491000018,2024,6
2025-01-01,15951.58,128.6,0.0,128.6,0.0,15822.98,14366.58,578.4,0.0,16529.98,16168.800625000002,0.0,7055.100625000001,4468.45,1256.9,1329.750625,8889.300000000001,1897.2,2040.6000000000008,180.4,3346.4,1424.7,21.6,0.5,202.3,0.0,578.4000000000001,334.40000000000003,244.0,0.0,0.0,16747.200625,-217.2206250000017,1175.9,0.0,0.0,0.0,0.0,1175.9,1146.7,7.9,0.0,1183.8000000000002,1230.3,0.0,601.1,381.6,108.89999999999998,110.6,616.3,157.39999999999998,139.39999999999995,24.700000000000003,195.8,99.0,0.5,0.2,12.2,0.0,3.7,3.5,0.2,0.0,0.0,1234.0,-50.19999999999982,2025,1
2025-03-01,15951.58,128.6,0.0,128.6,0.0,15822.98,14366.58,578.4,0.0,16529.98,16168.800625000002,0.0,7055.100625000001,4468.45,1256.9,1329.750625,8889.300000000001,1897.2,2040.6000000000008,180.4,3346.4,1424.7,21.6,0.5,202.3,0.0,578.4000000000001,334.40000000000003,244.0,0.0,0.0,16747.200625,-217.2206250000017,3607.4971014,30.3,0.0,30.3,0.0,3577.1971014,3484.8,40.9,0.0,3648.3971014,3806.4,0.0,1792.7999999999995,1180.6999999999998,283.0,329.1,1969.1,480.0,462.9,53.8,631.4999999999999,340.9,0.1,0.7,43.7,0.0,41.6,37.3,4.3,0.0,0.0,3848.0,-199.6028985999997,2025,3
2025-10-01,15951.58,128.6,0.0,128.6,0.0,15822.98,14366.58,578.4,0.0,16529.98,16168.800625000002,0.0,7055.100625000001,4468.45,1256.9,1329.750625,8889.300000000001,1897.2,2040.6000000000008,180.4,3346.4,1424.7,21.6,0.5,202.3,0.0,578.4000000000001,334.40000000000003,244.0,0.0,0.0,16747.200625,-217.2206250000017,12224.844597839998,90.3,0.0,90.3,0.0,12134.544597839998,11680.4,159.79999999999998,0.0,12384.644597839995,13318.5,0.0,5872.9,3838.1,954.1,1080.7,7246.2,1678.4,1631.3000000000002,192.2,2521.3,1223.0,2.0,4.2,193.2,0.0,312.8,231.1,81.7,0.0,0.0,13631.3,-1246.6554021600025,2025,10
2016-03-01,8691.0,104.0,104.0,0.0,0.0,8587.0,7943.0,63.0,0.0,8754.0,8822.900000000001,8780.800000000001,3591.0,0.0,0.0,0.0,5145.7,1187.0,1300.4,447.9,1577.2,633.2,44.1,4.2,37.9,0.0,109.8,105.8,4.0,0.0,0.0,8932.7,-178.70000000000073,2095.0,27.9,27.9,0.0,0.0,2067.1,1969.7,6.7,0.0,2101.7,2176.5,2162.1,930.8,619.4,137.70000000000002,173.7,1221.6999999999998,306.9,300.2,90.4,390.3,133.9,9.6,1.4,13.0,0.0,17.1,17.0,0.1,0.0,0.0,2193.6,-91.90000000000008,2016,3
2016-06-01,8691.0,104.0,104.0,0.0,0.0,8587.0,7943.0,63.0,0.0,8754.0,8822.900000000001,8780.800000000001,3591.0,0.0,0.0,0.0,5145.7,1187.0,1300.4,447.9,1577.2,633.2,44.1,4.2,37.9,0.0,109.8,105.8,4.0,0.0,0.0,8932.7,-178.70000000000073,4288.500000000001,58.6,58.6,0.0,0.0,4229.900000000001,3949.3,14.8,0.0,4303.300000000001,4268.700000000001,4226.1,1710.4,1126.3,270.2,313.9,2496.8,624.2,631.1,180.8,768.8000000000001,291.9,18.9,3.8,38.8,0.0,39.3,38.9,0.4,0.0,0.0,4308.000000000001,-4.699999999999818,2016,6
2016-10-01,8691.0,104.0,104.0,0.0,0.0,8587.0,7943.0,63.0,0.0,8754.0,8822.900000000001,8780.800000000001,3591.0,0.0,0.0,0.0,5145.7,1187.0,1300.4,447.9,1577.2,633.2,44.1,4.2,37.9,0.0,109.8,105.8,4.0,0.0,0.0,8932.7,-178.70000000000073,7220.900000000001,81.7,81.7,0.0,0.0,7139.200000000001,6670.7,16.8,0.0,7237.700000000001,7324.200000000001,7263.900000000001,2985.1000000000004,1973.6,463.2000000000001,548.3,4247.8,1029.0,1093.3,317.3,1288.1,520.1,31.0,6.2,54.1,0.0,73.80000000000001,73.4,0.4,0.0,0.0,7398.000000000001,-160.30000000000018,2016,10
2017-04-01,8803.400000000001,130.7,130.7,0.0,0.0,8672.7,8094.1,78.7,0.0,8882.100000000002,9020.2,8954.0,3692.0,0.0,0.0,0.0,5212.5,1207.7,1292.9,448.0,1649.5,614.4,49.5,3.3,62.9,0.0,110.0,90.9,19.1,0.0,0.0,9130.2,-248.1000000000004,2867.6,29.1,29.1,0.0,0.0,2838.5,2703.0,4.3,0.0,2871.9,3029.1000000000004,3006.9000000000005,1299.9,856.4,205.6,237.9,1698.2,426.3,433.0,141.1,507.3,190.5,8.8,1.1,21.1,0.0,11.2,11.0,0.2,0.0,0.0,3040.3,-168.4000000000001,2017,4
2017-11-01,8803.400000000001,130.7,130.7,0.0,0.0,8672.7,8094.1,78.7,0.0,8882.100000000002,9020.2,8954.0,3692.0,0.0,0.0,0.0,5212.5,1207.7,1292.9,448.0,1649.5,614.4,49.5,3.3,62.9,0.0,110.0,90.9,19.1,0.0,0.0,9130.2,-248.1000000000004,8178.0,114.3,114.3,0.0,0.0,8063.7,7599.3,26.0,0.0,8204.0,8553.900000000001,8500.800000000001,3500.3,2283.4,579.5,637.4,4963.900000000001,1179.7,1237.7,417.6,1545.1,583.8,36.6,2.0,51.1,0.0,72.89999999999999,70.8,2.1,0.0,0.0,8626.800000000001,-422.7999999999993,2017,11
2018-05-01,9303.0,110.0,110.0,0.0,0.0,9193.0,8594.0,112.0,0.0,9415.0,9507.0,9443.0,3968.0,0.0,0.0,0.0,5446.0,1259.0,1403.0,444.0,1720.0,620.0,29.0,1.0,63.0,0.0,160.0,0.0,0.0,0.0,0.0,9667.0,-252.0,3856.6,62.9,62.9,0.0,0.0,3793.7,3622.2,7.5,0.0,3864.1,3957.900000000001,3922.6,1662.9,1168.5,190.9,303.5,2248.3,551.1,526.5000000000001,187.6,684.3000000000001,298.8,11.4,0.8,34.5,0.0,28.7,28.0,0.7,0.0,0.0,3986.6,-122.5,2018,5
2018-11-01,9552.0,110.0,110.0,0.0,0.0,9442.0,8812.0,109.0,0.0,9661.0,9748.0,9672.0,4023.0,0.0,0.0,0.0,5617.0,1303.0,1306.0,468.0,1795.0,745.0,32.0,1.0,75.0,0.0,151.0,0.0,0.0,0.0,0.0,9899.0,-238.0,8518.1,119.8,119.8,0.0,0.0,8398.300000000001,7954.0,21.3,0.0,8539.4,9023.7,8956.0,3709.8,2574.3,456.5,679.0,5216.200000000001,1230.1999999999998,1221.2000000000005,421.4,1631.7,711.7,30.0,0.7,67.0,0.0,97.7,95.5,2.2,0.0,0.0,9121.4,-582.0000000000018,2018,11
2020-10-01,10931.338501000002,115.2,115.2,0.0,0.0,10816.0,10381.357098,55.7,0.0,10987.038501000005,11018.604463065,10896.7,4624.799999999999,3774.0,0.0,850.8,6252.4,1432.82,1305.05,326.61981193500003,2320.3,867.6,19.5,0.7,121.2,0.0,252.3,252.1,0.2,0.0,0.0,11270.904463065,-283.8659620649978,9029.75147974,77.9,77.9,0.0,0.0,8951.9,8596.1,38.8,0.0,9068.55147974,8894.500000000002,8777.1,3713.7,2490.7,548.4,674.6,5061.3,1219.9,1124.4,254.6,1730.6999999999998,731.7,2.1,1.2,116.2,0.0,217.0,216.8,0.2,0.0,0.0,9111.500000000002,-42.948520260002624,2020,10
2020-11-01,10931.338501000002,115.2,115.2,0.0,0.0,10816.0,10381.357098,55.7,0.0,10987.038501000005,11018.604463065,10896.7,4624.799999999999,3774.0,0.0,850.8,6252.4,1432.82,1305.05,326.61981193500003,2320.3,867.6,19.5,0.7,121.2,0.0,252.3,252.1,0.2,0.0,0.0,11270.904463065,-283.8659620649978,10012.751479740002,102.1,102.1,0.0,0.0,9910.7,9529.1,38.6,0.0,10051.351479740002,10026.899999999998,9900.1,4248.099999999999,2863.7,607.8,776.6,5649.6,1343.2,1253.0,280.1,1955.7,817.6,2.4,1.3,125.5,0.0,242.6,242.4,0.2,0.0,0.0,10269.499999999998,-218.14852025999608,2020,11
2022-04-01,11298.812732683296,122.0,122.0,0.0,0.0,11176.812732683296,10515.237847,215.7,0.0,11514.512732683295,11310.584,11244.084,4813.837,3228.4,697.037,888.4,6412.047,1516.9,1418.1999999999998,289.3,2294.019,893.628,18.2,0.8,65.7,0.0,293.063,273.463,19.6,0.0,0.0,11603.647,-89.13426731670188,3719.0,30.0,30.0,0.0,0.0,3689.0,3598.1,8.7,0.0,3727.7,4159.900000000001,4142.8,1745.5000000000002,1150.7,272.6,322.2,2396.3,608.1,667.4000000000002,46.8,703.6,370.4,1.0,0.6,16.5,0.0,29.2,29.0,0.2,0.0,0.0,4189.1,-461.40000000000055,2022,4
2023-01-01,13649.292166,113.9,113.9,0.0,0.0,13535.392166,12320.892166,299.286947,0.0,13948.579113000002,13623.8,13355.3,5450.7,3583.1,867.1999999999999,1000.4,7871.700000000001,1727.6,1976.8,155.4,2735.0,1276.9,32.9,0.6,267.9,0.0,822.3,753.4,68.9,0.0,0.0,14446.1,-497.5208869999988,1055.9,3.0,3.0,0.0,0.0,1052.9,1024.4,8.8,0.0,1064.7,1020.3,1015.1,478.2000000000001,308.3,81.8,88.1,536.4,145.8,145.1,11.1,148.39999999999998,86.0,0.5,0.1,5.1,0.0,3.3,3.3,0.0,0.0,0.0,1023.6,41.10000000000002,2023,1
2023-11-01,13803.5,105.6,105.6,0.0,0.0,13697.9,12581.0,146.70000000000002,0.0,13950.2,13871.500000000002,13596.1,5700.700000000001,3655.3,995.3,1050.1,7845.4,1704.8,1850.2000000000005,134.6,2870.4,1285.4,50.0,0.7,274.70000000000005,0.0,692.9,668.3,24.6,0.0,0.0,14564.4,-614.2000000000007,12230.50487527,113.6,113.6,0.0,0.0,12116.904875269998,11602.9,70.5,0.0,12301.00487527,12362.299999999996,12229.999999999998,5297.2,3404.7,918.0,974.5,6929.199999999999,1575.5000000000002,1611.2999999999995,123.5,2430.4999999999995,1188.4,3.6,3.0,129.3,0.0,274.2,257.4,16.8,0.0,0.0,12636.499999999998,-335.4951247299996,2023,11
2024-01-01,14525.2,106.5,106.5,0.0,0.0,14418.7,13556.0,563.5,0.0,15088.7,14283.795,14183.195,6199.995000000001,4043.9,1010.87,1145.225,7963.199999999999,1719.3,1850.2000000000005,144.2,2956.4999999999995,1293.0,20.0,0.6,100.0,0.0,804.9000000000001,774.2,30.7,0.0,0.0,15088.695,0.0050000000010186,1124.1,0.0,0.0,0.0,0.0,1124.1,1099.1,2.0,0.0,1126.1,1082.8299999999997,1077.13,521.0,337.7,87.5,95.8,555.8299999999999,148.1,134.72999999999993,13.2,167.39999999999998,92.4,0.3,0.1,5.6,0.0,1.8,1.8,0.0,0.0,0.0,1084.6299999999997,41.470000000000255,2024,1
2024-08-01,14525.2,106.5,106.5,0.0,0.0,14418.7,13556.0,563.5,0.0,15088.7,14283.8,0.0,6200.0,4043.9,1010.9,1145.2,7963.199999999999,1719.3,1850.2000000000005,144.2,2956.4999999999995,1293.0,20.0,0.6,100.0,0.0,804.9000000000001,774.2,30.7,0.0,0.0,15088.7,0.0,9260.69689509,82.2,82.2,0.0,0.0,9178.496895089998,8844.5,52.3,0.0,9312.996895089998,9461.4,0.0,4144.8,2700.4,690.2,754.2,5185.4,1184.2,1191.7,101.8,1826.7,881.0,4.9,2.0,124.3,0.0,183.6,166.7,16.9,0.0,0.0,9645.0,-332.00310491000164,2024,8
2024-11-01,14525.2,106.5,106.5,0.0,0.0,14418.7,13556.0,563.5,0.0,15088.7,14283.8,0.0,6200.0,4043.9,1010.9,1145.2,7963.199999999999,1719.3,1850.2000000000005,144.2,2956.4999999999995,1293.0,20.0,0.6,100.0,0.0,804.9000000000001,774.2,30.7,0.0,0.0,15088.7,0.0,12793.36276408,108.5,108.5,0.0,0.0,12684.86276408,12182.5,106.5,0.0,12899.86276408,13564.499999999998,0.0,5947.799999999999,3859.5,995.4,1092.9,7413.799999999999,1654.4,1713.3999999999996,144.1,2664.0000000000005,1237.9,5.6,2.9,194.4,0.0,274.90000000000003,257.3,17.6,0.0,0.0,13839.399999999998,-939.5372359199991,2024,11
