tempo,regiao,instituicao,localizacao_geografica,no_intervencoes_cirurgicas_programadas,no_intervencoes_cirurgicas_convencionais,no_intervencoes_cirurgicas_de_ambulatorio,no_intervencoes_cirurgicas_urgentes,ano,mes
2018-02-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",3071.0,984.0,2087.0,364.0,2018.0,2.0
2018-02-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",1302.0,347.0,955.0,227.0,2018.0,2.0
2018-02-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",2750.0,887.0,1863.0,368.0,2018.0,2.0
2018-02-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",4039.0,1363.0,2676.0,482.0,2018.0,2.0
2018-03-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",940.0,312.0,628.0,208.0,2018.0,3.0
2018-03-01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",4461.0,1329.0,3132.0,755.0,2018.0,3.0
2018-03-01,Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",1512.0,671.0,841.0,182.0,2018.0,3.0
2018-03-01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",1540.0,628.0,912.0,176.0,2018.0,3.0
2018-03-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",2733.0,716.0,2017.0,390.0,2018.0,3.0
2018-03-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",2568.0,674.0,1894.0,417.0,2018.0,3.0
2018-03-01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",1665.0,539.0,1126.0,347.0,2018.0,3.0
2018-03-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",4868.0,1564.0,3304.0,556.0,2018.0,3.0
2018-03-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",4172.0,1267.0,2905.0,582.0,2018.0,3.0
2018-03-01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",3041.0,1364.0,1677.0,520.0,2018.0,3.0
2018-04-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",1357.0,388.0,969.0,272.0,2018.0,4.0
2018-04-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",1631.0,960.0,671.0,,2018.0,4.0
2018-04-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",1724.0,598.0,1126.0,411.0,2018.0,4.0
2018-04-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",3390.0,902.0,2488.0,585.0,2018.0,4.0
2018-04-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",4855.0,1677.0,3178.0,853.0,2018.0,4.0
2018-04-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",5596.0,1719.0,3877.0,750.0,2018.0,4.0
2018-04-01,Norte,"Hospital de Braga, PPP","41.56785, -8.398982",8997.0,2651.0,6346.0,1036.0,2018.0,4.0
2018-04-01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",1850.0,466.0,1384.0,42.0,2018.0,4.0
2018-05-01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",1588.0,657.0,931.0,485.0,2018.0,5.0
2018-05-01,Centro,Hospital Dr. Francisco Zagalo,"40.8571967, -8.6318023",479.0,168.0,311.0,0.0,2018.0,5.0
2018-05-01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",3673.0,1097.0,2576.0,667.0,2018.0,5.0
2018-05-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",3494.0,830.0,2664.0,883.0,2018.0,5.0
2018-05-01,Lisboa e Vale do Tejo,Instituto Gama Pinto,"38.7218793, -9.144249",2439.0,,2439.0,,2018.0,5.0
2018-05-01,Lisboa e Vale do Tejo,"Instituto Português Oncologia de Lisboa, EPE","38.7396768, -9.1634516",2549.0,1883.0,666.0,316.0,2018.0,5.0
2018-05-01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",17729.0,7187.0,10542.0,2231.0,2018.0,5.0
2018-05-01,Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",2534.0,1075.0,1459.0,491.0,2018.0,5.0
2018-05-01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",5586.0,1560.0,4026.0,679.0,2018.0,5.0
2018-06-01,Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",3473.0,1426.0,2047.0,476.0,2018.0,6.0
2018-06-01,Centro,Hospital Dr. Francisco Zagalo,"40.8571967, -8.6318023",581.0,216.0,365.0,0.0,2018.0,6.0
2018-06-01,Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",3296.0,1087.0,2209.0,386.0,2018.0,6.0
2018-06-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",16452.0,6701.0,9751.0,3414.0,2018.0,6.0
2018-06-01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",3280.0,987.0,2293.0,740.0,2018.0,6.0
2018-06-01,Lisboa e Vale do Tejo,Instituto Gama Pinto,"38.7218793, -9.144249",3006.0,,3006.0,,2018.0,6.0
2018-06-01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",5829.0,2554.0,3275.0,1078.0,2018.0,6.0
2018-07-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",21580.0,8634.0,12946.0,4045.0,2018.0,7.0
2018-07-01,Centro,Hospital Arcebispo João Crisóstomo,"40.3470015, -8.5933462",649.0,,649.0,,2018.0,7.0
2018-07-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",6677.0,1704.0,4973.0,917.0,2018.0,7.0
2018-07-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",19821.0,7612.0,12209.0,3600.0,2018.0,7.0
2018-07-01,Norte,"Instituto Português Oncologia do Porto, EPE","41.1785642, -8.6062881",7396.0,3543.0,3853.0,314.0,2018.0,7.0
2018-08-01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",2586.0,966.0,1620.0,818.0,2018.0,8.0
2018-08-01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",6659.0,2710.0,3949.0,2763.0,2018.0,8.0
2018-08-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",2981.0,1748.0,1233.0,,2018.0,8.0
2018-08-01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",3930.0,1695.0,2235.0,840.0,2018.0,8.0
2018-08-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",21067.0,8637.0,12430.0,4635.0,2018.0,8.0
2018-08-01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",8819.0,2375.0,6444.0,1545.0,2018.0,8.0
2018-08-01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",4163.0,1252.0,2911.0,1034.0,2018.0,8.0
2018-08-01,Lisboa e Vale do Tejo,"Instituto Português Oncologia de Lisboa, EPE","38.7396768, -9.1634516",3959.0,2964.0,995.0,551.0,2018.0,8.0
2018-08-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",10876.0,3612.0,7264.0,1575.0,2018.0,8.0
2018-08-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",14772.0,5205.0,9567.0,1933.0,2018.0,8.0
2018-08-01,Norte,"Instituto Português Oncologia do Porto, EPE","41.1785642, -8.6062881",8064.0,3868.0,4196.0,365.0,2018.0,8.0
2018-08-01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",7808.0,2855.0,4953.0,1558.0,2018.0,8.0
2018-08-01,Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",3421.0,1198.0,2223.0,985.0,2018.0,8.0
2018-09-01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",7331.0,2957.0,4374.0,3126.0,2018.0,9.0
2018-09-01,Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",4684.0,1131.0,3553.0,622.0,2018.0,9.0
2018-09-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",3339.0,1965.0,1374.0,,2018.0,9.0
2018-09-01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",4415.0,1864.0,2551.0,964.0,2018.0,9.0
2018-09-01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",4515.0,1363.0,3152.0,1144.0,2018.0,9.0
2018-09-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",11962.0,3945.0,8017.0,1785.0,2018.0,9.0
2018-09-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",10496.0,3352.0,7144.0,1930.0,2018.0,9.0
2018-09-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",16815.0,5940.0,10875.0,2137.0,2018.0,9.0
2018-09-01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",8283.0,3627.0,4656.0,1624.0,2018.0,9.0
2018-09-01,Norte,"Hospital de Braga, PPP","41.56785, -8.398982",20481.0,6629.0,13852.0,2522.0,2018.0,9.0
2018-10-01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",3154.0,1191.0,1963.0,1044.0,2018.0,10.0
2018-10-01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",9468.0,2850.0,6618.0,1654.0,2018.0,10.0
2018-10-01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",13787.0,4236.0,9551.0,2485.0,2018.0,10.0
2018-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",25847.0,10509.0,15338.0,5915.0,2018.0,10.0
2018-10-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",11596.0,3659.0,7937.0,2143.0,2018.0,10.0
2018-10-01,Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",4532.0,2057.0,2475.0,984.0,2018.0,10.0
2018-10-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",18742.0,6617.0,12125.0,2407.0,2018.0,10.0
2018-10-01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",4822.0,1152.0,3670.0,114.0,2018.0,10.0
2018-11-01,Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",12998.0,4196.0,8802.0,1558.0,2018.0,11.0
2018-11-01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",3536.0,1323.0,2213.0,1146.0,2018.0,11.0
2018-11-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",31574.0,12750.0,18824.0,6515.0,2018.0,11.0
2018-11-01,Centro,Hospital Arcebispo João Crisóstomo,"40.3470015, -8.5933462",901.0,,901.0,,2018.0,11.0
2018-11-01,Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",6046.0,1428.0,4618.0,765.0,2018.0,11.0
2018-11-01,Centro,Hospital Dr. Francisco Zagalo,"40.8571967, -8.6318023",1150.0,375.0,775.0,0.0,2018.0,11.0
2018-11-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",14456.0,4776.0,9680.0,2142.0,2018.0,11.0
2018-11-01,Lisboa e Vale do Tejo,"Instituto Português Oncologia de Lisboa, EPE","38.7396768, -9.1634516",5478.0,4083.0,1395.0,681.0,2018.0,11.0
2018-11-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",6220.0,1733.0,4487.0,1253.0,2018.0,11.0
2018-11-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",15681.0,5226.0,10455.0,2158.0,2018.0,11.0
2018-11-01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",21942.0,5931.0,16011.0,2701.0,2018.0,11.0
2018-12-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",8669.0,2109.0,6560.0,2146.0,2018.0,12.0
2018-12-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",10171.0,2754.0,7417.0,1862.0,2018.0,12.0
2018-12-01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",29395.0,10029.0,19366.0,5395.0,2018.0,12.0
2018-12-01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",10932.0,3391.0,7541.0,2367.0,2018.0,12.0
2018-12-01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",5793.0,1439.0,4354.0,141.0,2018.0,12.0
2019-01-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",523.0,218.0,305.0,152.0,2019.0,1.0
2019-01-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",1013.0,250.0,763.0,154.0,2019.0,1.0
2019-01-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",1405.0,467.0,938.0,212.0,2019.0,1.0
2019-01-01,Lisboa e Vale do Tejo,"Instituto Português Oncologia de Lisboa, EPE","38.7396768, -9.1634516",466.0,329.0,137.0,62.0,2019.0,1.0
2019-01-01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",2343.0,539.0,1804.0,230.0,2019.0,1.0
2019-01-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",2030.0,663.0,1367.0,260.0,2019.0,1.0
2019-01-01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",1259.0,321.0,938.0,135.0,2019.0,1.0
2019-01-01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",1098.0,393.0,705.0,175.0,2019.0,1.0
2019-02-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",5850.0,2297.0,3553.0,1119.0,2019.0,2.0
2019-02-01,Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",1266.0,372.0,894.0,161.0,2019.0,2.0
2019-02-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",2792.0,1032.0,1760.0,525.0,2019.0,2.0
2019-02-01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",1624.0,506.0,1118.0,239.0,2019.0,2.0
2019-02-01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",2216.0,569.0,1647.0,411.0,2019.0,2.0
2019-02-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",2545.0,834.0,1711.0,371.0,2019.0,2.0
2019-02-01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",2329.0,885.0,1444.0,350.0,2019.0,2.0
2019-02-01,Norte,"Hospital de Braga, PPP","41.56785, -8.398982",3745.0,1224.0,2521.0,454.0,2019.0,2.0
2019-02-01,Norte,"Instituto Português Oncologia do Porto, EPE","41.1785642, -8.6062881",1733.0,889.0,844.0,76.0,2019.0,2.0
2019-03-01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",2904.0,1010.0,1894.0,526.0,2019.0,3.0
2019-03-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",1229.0,737.0,492.0,32.0,2019.0,3.0
2019-03-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",2700.0,650.0,2050.0,482.0,2019.0,3.0
2019-03-01,Lisboa e Vale do Tejo,Instituto Gama Pinto,"38.7218793, -9.144249",1757.0,,1757.0,,2019.0,3.0
2019-03-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",1723.0,422.0,1301.0,309.0,2019.0,3.0
2019-03-01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",3442.0,1293.0,2149.0,536.0,2019.0,3.0
2019-03-01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",3321.0,1125.0,2196.0,555.0,2019.0,3.0
2019-04-01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",3803.0,1543.0,2260.0,1330.0,2019.0,4.0
2019-04-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",11978.0,4663.0,7315.0,2307.0,2019.0,4.0
2019-04-01,Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",2002.0,979.0,1023.0,292.0,2019.0,4.0
2019-04-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",3055.0,670.0,2385.0,671.0,2019.0,4.0
2019-04-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",3577.0,884.0,2693.0,661.0,2019.0,4.0
2019-04-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",5060.0,1596.0,3464.0,739.0,2019.0,4.0
2019-04-01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",8390.0,2296.0,6094.0,957.0,2019.0,4.0
2019-04-01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",4815.0,1233.0,3582.0,552.0,2019.0,4.0
2019-05-01,Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",2415.0,951.0,1464.0,387.0,2019.0,5.0
2019-05-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",15460.0,6053.0,9407.0,2971.0,2019.0,5.0
2019-05-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",11838.0,4391.0,7447.0,2459.0,2019.0,5.0
2019-05-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",3854.0,843.0,3011.0,845.0,2019.0,5.0
2019-05-01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",2781.0,848.0,1933.0,621.0,2019.0,5.0
2019-05-01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",5771.0,1904.0,3867.0,883.0,2019.0,5.0
2019-05-01,Norte,"Instituto Português Oncologia do Porto, EPE","41.1785642, -8.6062881",5297.0,2593.0,2704.0,241.0,2019.0,5.0
2019-05-01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",5606.0,1875.0,3731.0,925.0,2019.0,5.0
2019-05-01,Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",2353.0,877.0,1476.0,607.0,2019.0,5.0
2019-06-01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",5769.0,2277.0,3492.0,2017.0,2019.0,6.0
2019-06-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",15577.0,6309.0,9268.0,3478.0,2019.0,6.0
2019-06-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",4529.0,1012.0,3517.0,1031.0,2019.0,6.0
2019-06-01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",6604.0,1656.0,4948.0,1327.0,2019.0,6.0
2019-06-01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",3194.0,949.0,2245.0,730.0,2019.0,6.0
2019-06-01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",16982.0,5953.0,11029.0,2694.0,2019.0,6.0
2019-06-01,Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",2726.0,1525.0,1201.0,531.0,2019.0,6.0
2019-06-01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",2985.0,794.0,2191.0,69.0,2019.0,6.0
2019-06-01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",6566.0,2172.0,4394.0,1116.0,2019.0,6.0
2019-07-01,Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",7250.0,1538.0,5712.0,1555.0,2019.0,7.0
2019-07-01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",7636.0,1957.0,5679.0,1531.0,2019.0,7.0
2019-07-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",10049.0,3393.0,6656.0,1315.0,2019.0,7.0
2019-07-01,Norte,"Hospital de Braga, PPP","41.56785, -8.398982",16269.0,5101.0,11168.0,1887.0,2019.0,7.0
2019-08-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",14431.0,4600.0,9831.0,1986.0,2019.0,8.0
2019-08-01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",8420.0,3347.0,5073.0,1502.0,2019.0,8.0
2019-08-01,Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",3651.0,1312.0,2339.0,1004.0,2019.0,8.0
2019-09-01,Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",4928.0,1816.0,3112.0,639.0,2019.0,9.0
2019-09-01,Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",4177.0,1860.0,2317.0,697.0,2019.0,9.0
2019-09-01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",5129.0,2036.0,3093.0,884.0,2019.0,9.0
2019-09-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",12341.0,4590.0,7751.0,2312.0,2019.0,9.0
2019-09-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",4691.0,1200.0,3491.0,1023.0,2019.0,9.0
2019-09-01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",24877.0,8475.0,16402.0,4098.0,2019.0,9.0
2019-09-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",12670.0,4318.0,8352.0,1651.0,2019.0,9.0
2019-09-01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",10440.0,2748.0,7692.0,1330.0,2019.0,9.0
2019-10-01,Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",14236.0,4693.0,9543.0,1504.0,2019.0,10.0
2019-10-01,Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",10648.0,2321.0,8327.0,2198.0,2019.0,10.0
2019-10-01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",9497.0,3330.0,6167.0,1955.0,2019.0,10.0
2019-10-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",3936.0,2354.0,1582.0,141.0,2019.0,10.0
2019-10-01,Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",4919.0,1406.0,3513.0,671.0,2019.0,10.0
2019-10-01,Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",4717.0,2067.0,2650.0,793.0,2019.0,10.0
2019-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",13904.0,5195.0,8709.0,2571.0,2019.0,10.0
2019-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",10460.0,2680.0,7780.0,1354.0,2019.0,10.0
2019-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",4454.0,1630.0,2824.0,1590.0,2019.0,10.0
2019-10-01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",5082.0,1371.0,3711.0,1245.0,2019.0,10.0
2019-10-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",5406.0,1394.0,4012.0,1131.0,2019.0,10.0
2019-10-01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",20606.0,5876.0,14730.0,2458.0,2019.0,10.0
2019-10-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",19143.0,6255.0,12888.0,2501.0,2019.0,10.0
2019-10-01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",11772.0,3175.0,8597.0,1478.0,2019.0,10.0
2019-11-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",3562.0,800.0,2762.0,654.0,2019.0,11.0
2019-11-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",31714.0,12292.0,19422.0,6709.0,2019.0,11.0
2019-11-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",4285.0,2560.0,1725.0,154.0,2019.0,11.0
2019-11-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",28289.0,11645.0,16644.0,6673.0,2019.0,11.0
2019-11-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",14328.0,4510.0,9818.0,2137.0,2019.0,11.0
2019-11-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",6045.0,1563.0,4482.0,1230.0,2019.0,11.0
2019-11-01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",32044.0,10955.0,21089.0,5002.0,2019.0,11.0
