regiao,instituicao,ano,mes,ebitda,gastos_operacionais,rendimentos_operacionais,resultado_liquido,resultados_operacionais,urgencias_geral,total_urgencias,doentes_saidos,dias_de_internamento,no_intervencoes_cirurgicas_programadas,no_intervencoes_cirurgicas_convencionais,no_intervencoes_cirurgicas_de_ambulatorio,no_intervencoes_cirurgicas_urgentes,no_de_consultas_medicas_total,no_de_primeiras_consultas,no_de_consultas_subsequentes,divida_total_fornecedores_externos,divida_vencida_fornecedores_externos,pagamentos_em_atraso,medicos_s_internos,medicos_internos,enfermeiros,tss,farmaceuticos,farmaceuticos_residentes,tdt,at,ao,tas,ao0,ts,informaticos,outros,total_geral,utentes_inscritos_csp,total_utentes_com_mdf_atribuido,total_utentes_com_mdf_atribuido0,total_utentes_sem_mdf_atribuido,total_utentes_sem_mdf_atribuido0,total_utentes_sem_mdf_atribuido_por_opcao,total_utentes_sem_mdf_atribuido_por_opcao0,taxa_de_utilizacao_consultas_medicas_1_ano_todos_os_utentes,taxa_de_utilizacao_consultas_medicas_1_ano_nos_utentes_sem_mdf,no_trabalhadores,taxa_de_utilizacao_global_de_consultas_medicas_1_ano,no_utentes_pelo_menos_1_consulta_medicas_presencial_ou_nao_presencial_1_ano,taxa_de_utilizacao_de_consultas_medicas_3_anos,no_utentes_com_pelo_menos_1_consulta_medica_em_3_anos,no_episodios_cirurgicos_ambulat_com_procedimentos_ambulatorizaveis,no_episodios_cirurgicos_ambulat_e_intern_com_proced_ambulatorizaveis,localizacao_geografica,tipo_instituicao
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2016,12,891714.76,149733327.63,146835458.7,-3619397.44,-2897868.93,97087.0,164071.0,21722.0,179388.0,13543.0,4682.0,8861.0,2309.0,282279.0,84348.0,197931.0,32312641.11,14959755.250000002,524671.0300000012,370.0,181.0,923.0,11.0,0.0,0.0,194.0,226.0,612.0,0.0,0.0,0.0,0.0,108.0,2625.0,342052.0,288737.0,84.41,52509.0,15.35,806.0,0.24,63.9788,35.4244,2647.0,0.0,0.0,0.0,0.0,4214.0,4800.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,1,-784389.32,13288441.28,12117293.79,-1140991.97,-1171147.49,7975.0,13508.0,1820.0,16130.0,1091.0,265.0,826.0,206.0,27707.0,8764.0,18943.0,31244660.62,16696709.049999995,1442228.009999998,370.0,216.0,921.0,11.0,0.0,0.0,197.0,225.0,612.0,0.0,0.0,0.0,0.0,110.0,2662.0,342453.0,292636.0,85.45,49011.0,14.31,806.0,0.24,64.2519,36.8533,2687.0,0.0,0.0,0.0,0.0,420.0,436.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,2,-1655075.69,25889728.04,23607359.4,-2240169.13,-2282368.64,15474.0,26284.0,3543.0,30951.0,2150.0,595.0,1555.0,399.0,51110.0,16346.0,34764.0,31617296.46,17401400.119999997,1569187.119999997,372.0,215.0,924.0,11.0,0.0,0.0,198.0,228.0,609.0,0.0,0.0,0.0,0.0,109.0,2666.0,342959.0,292732.0,85.35,49428.0,14.41,799.0,0.23,63.9409,35.6959,2692.0,0.0,0.0,0.0,0.0,719.0,776.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,3,-1749045.13,39043921.99,36432985.44,-2672651.64,-2610936.55,23809.0,40415.0,5515.0,47041.0,3504.0,1043.0,2461.0,614.0,79432.0,25287.0,54145.0,33496697.75,18890174.39,2178807.5,375.0,212.0,924.0,11.0,0.0,0.0,197.0,227.0,609.0,0.0,0.0,0.0,0.0,107.0,2662.0,343710.0,293136.0,85.29,49787.0,14.49,787.0,0.23,63.6682,35.0933,2691.0,0.0,0.0,0.0,0.0,1135.0,1242.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,4,-2175036.87,51690311.39,48388745.74,-3934902.77,-3301565.65,31779.0,53909.0,7251.0,61927.0,4547.0,1385.0,3162.0,754.0,100347.0,31415.0,68932.0,32864245.68,17949791.349999998,2512983.329999998,372.0,212.0,922.0,11.0,0.0,0.0,198.0,227.0,609.0,0.0,0.0,0.0,0.0,107.0,2658.0,344107.0,291536.0,84.72,51776.0,15.05,795.0,0.23,63.2619,36.5858,2687.0,0.0,0.0,0.0,0.0,1448.0,1627.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,5,-2269558.05,63121703.42,59473512.78,-4142473.67,-3648190.64,40167.0,68395.0,9133.0,77543.0,5753.0,1846.0,3907.0,1050.0,126435.0,38971.0,87464.0,33926539.25,20660965.56,4779484.400000002,372.0,208.0,920.0,11.0,0.0,0.0,198.0,227.0,607.0,0.0,0.0,0.0,0.0,108.0,2651.0,344727.0,292780.0,84.93,51167.0,14.84,780.0,0.23,62.9483,35.6941,2674.0,0.0,0.0,0.0,0.0,1800.0,2034.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,6,-3100139.76,75789150.32999998,71036875.06,-5175523.55,-4752275.27,48685.0,82216.0,10969.0,91917.0,6937.0,2256.0,4681.0,1296.0,150632.0,46122.0,104510.0,31754102.770000003,19016336.37,4222446.390000001,373.0,201.0,919.0,11.0,0.0,0.0,196.0,227.0,605.0,0.0,0.0,0.0,0.0,106.0,2638.0,345222.0,292063.0,84.6,52385.0,15.17,774.0,0.22,62.8107,34.4908,2662.0,0.0,0.0,0.0,0.0,2159.0,2453.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,7,-4279680.5,89235336.69,82810202.61000001,-6890435.19,-6425134.08,57247.0,95736.0,12813.0,106789.0,8160.0,2640.0,5520.0,1534.0,173889.0,53091.0,120798.0,36183471.3,20787016.15,5385254.660000002,373.0,198.0,917.0,11.0,0.0,0.0,197.0,227.0,602.0,0.0,0.0,0.0,0.0,106.0,2631.0,345696.0,292801.0,84.7,52114.0,15.08,781.0,0.23,62.6243,33.915,2655.0,0.0,0.0,0.0,0.0,2550.0,2907.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,8,-5394920.340000001,102184724.91,94221303.27,-8366057.530000001,-7963421.640000001,66080.0,109158.0,14625.0,121708.0,9135.0,2987.0,6148.0,1795.0,193568.0,59016.0,134552.0,37803042.93000001,22101300.130000003,7010381.050000003,374.0,195.0,932.0,11.0,0.0,0.0,195.0,226.0,601.0,0.0,0.0,0.0,0.0,105.0,2639.0,346330.0,295372.0,85.29,50183.0,14.49,775.0,0.22,62.3807,33.3824,2661.0,0.0,0.0,0.0,0.0,2816.0,3237.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,9,-7425119.4600000065,115723549.91,105972443.37,-10061513.460000008,-9751106.540000008,74404.0,122521.0,16342.0,135693.0,10011.0,3330.0,6681.0,1982.0,217708.0,66043.0,151665.0,38113704.66,23539894.17,8493270.309999999,378.0,191.0,938.0,11.0,0.0,0.0,194.0,227.0,602.0,0.0,0.0,0.0,0.0,104.0,2645.0,346939.0,288966.0,83.29,57196.0,16.49,777.0,0.22,61.9504,35.065,2669.0,0.0,0.0,0.0,0.0,3029.0,3501.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,10,-8239095.29,129294958.16,118488782.46,-11099949.71,-10806175.7,83181.0,137448.0,18142.0,151518.0,11049.0,3770.0,7279.0,2246.0,243524.0,73918.0,169606.0,41615100.73,27597087.33,10897432.1,381.0,189.0,940.0,11.0,0.0,0.0,193.0,224.0,595.0,0.0,0.0,0.0,0.0,105.0,2638.0,347466.0,288168.0,82.93,58521.0,16.84,777.0,0.22,62.0276,35.4127,2656.0,0.0,0.0,0.0,0.0,3304.0,3839.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,11,-9061416.739999996,142569340.32999998,130696436.31,-12280689.459999992,-11872904.019999996,91533.0,151648.0,19993.0,167163.0,12297.0,4188.0,8109.0,2487.0,270101.0,82450.0,187651.0,44349500.32,30196272.17,12970163.86,384.0,188.0,939.0,11.0,0.0,0.0,193.0,224.0,593.0,0.0,0.0,0.0,0.0,105.0,2637.0,348099.0,305131.0,87.66,42201.0,12.12,767.0,0.22,61.9328,29.1323,2655.0,0.0,0.0,0.0,0.0,3689.0,4283.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2017,12,-11366695.420000032,155864735.22000003,141474034.44,-15770558.81000005,-14390700.780000033,100006.0,166304.0,21707.0,182150.0,13362.0,4514.0,8848.0,2679.0,290309.0,88665.0,201644.0,43065427.69,24881612.18,8952061.329999996,384.0,189.0,954.0,11.0,0.0,0.0,193.0,224.0,595.0,0.0,0.0,0.0,0.0,104.0,2654.0,342736.0,308770.0,90.09,33202.0,9.69,764.0,0.22,62.4981,32.1332,2673.0,0.0,0.0,0.0,0.0,3974.0,4603.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,1,0.0,0.0,0.0,0.0,0.0,8788.0,15365.0,1988.0,16357.0,1303.0,460.0,843.0,230.0,27382.0,8460.0,18922.0,42377484.8,28907709.070000004,14603051.460000005,385.0,227.0,948.0,11.0,0.0,0.0,195.0,223.0,597.0,0.0,0.0,65.0,10.0,27.0,2688.0,343299.0,303410.0,88.38,39126.0,11.4,763.0,0.22,62.5067,34.3996,2711.0,0.0,0.0,0.0,0.0,360.0,403.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,2,0.0,0.0,0.0,0.0,0.0,16832.0,28902.0,3771.0,31387.0,2478.0,887.0,1591.0,416.0,50841.0,15850.0,34991.0,44487022.31,30812619.84,14243497.769999996,385.0,225.0,958.0,11.0,0.0,0.0,195.0,222.0,608.0,0.0,0.0,66.0,10.0,27.0,2707.0,343143.0,299369.0,87.24,43018.0,12.54,756.0,0.22,62.574,36.1278,2725.0,0.0,0.0,0.0,0.0,651.0,761.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,3,0.0,0.0,0.0,0.0,0.0,25276.0,42589.0,5713.0,47607.0,3649.0,1295.0,2354.0,652.0,76268.0,24167.0,52101.0,38779312.56,25241391.17,7809259.470000002,381.0,225.0,949.0,11.0,0.0,0.0,195.0,222.0,606.0,0.0,0.0,66.0,10.0,27.0,2692.0,343587.0,299389.0,87.14,43447.0,12.65,751.0,0.22,62.2888,34.4577,2806.0,0.0,0.0,0.0,0.0,966.0,1126.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,4,0.0,0.0,0.0,0.0,0.0,33612.0,56072.0,7438.0,63054.0,4855.0,1677.0,3178.0,853.0,99127.0,31127.0,68000.0,42751455.47,28250483.25,11581839.31,382.0,222.0,944.0,11.0,0.0,0.0,195.0,222.0,604.0,0.0,0.0,66.0,10.0,27.0,2683.0,344231.0,296534.0,86.14,46941.0,13.64,756.0,0.22,62.2639,34.9315,2809.0,0.0,0.0,0.0,0.0,1302.0,1501.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,5,0.0,0.0,0.0,0.0,0.0,42415.0,70561.0,9185.0,79348.0,5984.0,1976.0,4008.0,1071.0,124240.0,38765.0,85475.0,43690390.64,29958639.65,12892803.930000003,384.0,215.0,935.0,11.0,0.0,0.0,195.0,227.0,599.0,0.0,0.0,66.0,10.0,28.0,2670.0,344783.0,295985.0,85.85,48020.0,13.93,778.0,0.23,62.1379,34.1127,2800.0,0.0,0.0,0.0,0.0,1640.0,1877.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,6,0.0,0.0,0.0,0.0,0.0,50772.0,84073.0,10875.0,94543.0,7178.0,2328.0,4850.0,1260.0,148553.0,46498.0,102055.0,46539867.620000005,32217650.8,14990250.82,390.0,208.0,930.0,11.0,0.0,0.0,196.0,227.0,597.0,0.0,0.0,67.0,10.0,31.0,2667.0,345439.0,292140.0,84.57,52521.0,15.2,778.0,0.23,62.1956,37.1407,2799.0,0.0,0.0,0.0,0.0,1993.0,2259.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,7,0.0,0.0,0.0,0.0,0.0,59486.0,97828.0,12657.0,110559.0,8409.0,2684.0,5725.0,1483.0,173155.0,53908.0,119247.0,46880846.91,32128499.35,15755697.840000002,388.0,208.0,935.0,11.0,0.0,0.0,197.0,229.0,612.0,0.0,0.0,67.0,10.0,32.0,2689.0,346152.0,293829.0,84.88,51531.0,14.89,792.0,0.23,62.3109,36.2212,2835.0,0.0,0.0,0.0,0.0,2326.0,2628.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,8,0.0,0.0,0.0,0.0,0.0,68954.0,112124.0,14419.0,126285.0,9433.0,3000.0,6433.0,1710.0,193293.0,59988.0,133305.0,47435775.67999999,33873028.989999995,17236707.579999994,387.0,207.0,937.0,11.0,0.0,0.0,199.0,230.0,611.0,0.0,0.0,67.0,10.0,32.0,2691.0,346744.0,293670.0,84.69,52255.0,15.07,819.0,0.24,62.3198,35.2826,2839.0,0.0,0.0,0.0,0.0,2586.0,2915.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,9,0.0,0.0,0.0,0.0,0.0,77880.0,126128.0,16127.0,141232.0,10496.0,3352.0,7144.0,1930.0,216747.0,66877.0,149870.0,50369062.95,36509629.03,20035152.49,384.0,202.0,937.0,11.0,0.0,0.0,202.0,231.0,612.0,0.0,0.0,67.0,10.0,32.0,2688.0,344074.0,298836.0,86.85,44354.0,12.89,884.0,0.26,62.7641,33.771,2832.0,0.0,0.0,0.0,0.0,2874.0,3230.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,10,0.0,0.0,0.0,0.0,0.0,86623.0,140639.0,17911.0,157194.0,11596.0,3659.0,7937.0,2143.0,243296.0,74432.0,168864.0,49132887.14,36220720.95,19093568.110000003,396.0,193.0,942.0,11.0,0.0,0.0,202.0,232.0,611.0,0.0,0.0,67.0,10.0,33.0,2697.0,344903.0,306710.0,88.93,37320.0,10.82,873.0,0.25,62.7369,28.1499,2825.0,0.0,0.0,0.0,0.0,3288.0,3663.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,11,0.0,0.0,0.0,0.0,0.0,94758.0,154241.0,19677.0,173433.0,13083.0,4040.0,9043.0,2368.0,276408.0,83793.0,192615.0,48901653.05,35554059.6,18827870.270000003,400.0,189.0,945.0,11.0,0.0,0.0,201.0,232.0,611.0,0.0,0.0,67.0,10.0,33.0,2699.0,345378.0,310245.0,89.83,34225.0,9.91,908.0,0.26,62.8493,24.7232,2839.0,0.0,0.0,0.0,0.0,3855.0,4277.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2018,12,-14638709.089999992,166808084.4,149478198.32999998,-17410769.969999995,-17329886.069999993,103527.0,169039.0,21360.0,189467.0,14289.0,4262.0,10027.0,2574.0,291605.0,89076.0,202529.0,34396179.67999999,19227107.009999994,2979787.889999995,397.0,187.0,946.0,11.0,0.0,0.0,201.0,231.0,607.0,0.0,0.0,67.0,10.0,34.0,2691.0,345582.0,310442.0,89.83,34092.0,9.87,1048.0,0.3,62.9324,24.8485,2837.0,0.0,0.0,0.0,0.0,4310.0,4765.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,1,-219339.24,12240671.95,11790202.97,-450558.32,-450468.98,8857.0,15063.0,1951.0,17769.0,1075.0,369.0,706.0,238.0,27054.0,7869.0,19185.0,31338998.56,17586122.56,3488486.4899999984,395.0,228.0,948.0,12.0,0.0,0.0,199.0,230.0,608.0,0.0,0.0,68.0,10.0,34.0,2732.0,346059.0,310365.0,89.69,34647.0,10.01,1047.0,0.3,62.9855,26.089,2885.0,0.0,0.0,0.0,0.0,278.0,306.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,2,-1722368.2,25135041.24,22950413.56,-2184578.26,-2184627.68,16559.0,27768.0,3519.0,33235.0,1727.0,523.0,1204.0,476.0,51205.0,15019.0,36186.0,38464208.31999999,27128310.59,9725341.549999995,396.0,226.0,963.0,15.0,0.0,0.0,199.0,231.0,622.0,0.0,0.0,65.0,10.0,33.0,2760.0,346227.0,307087.0,88.7,38090.0,11.0,1050.0,0.3,63.0263,30.9172,2893.0,0.0,0.0,0.0,0.0,370.0,409.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,3,-4117160.25,39237400.78,34426851.31,-4807413.97,-4810549.47,25030.0,41478.0,5181.0,49714.0,2776.0,768.0,2008.0,707.0,74746.0,21938.0,52808.0,33508972.44,20742053.87,5364665.419999998,394.0,223.0,957.0,15.0,0.0,0.0,199.0,230.0,621.0,0.0,0.0,65.0,10.0,33.0,2747.0,346894.0,299575.0,86.36,46261.0,13.34,1058.0,0.3,62.8963,36.144,2888.0,0.0,0.0,0.0,0.0,670.0,730.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,4,-6923091.44,53779822.11,45932211.71,-7844475.9,-7847610.4,33480.0,54596.0,6857.0,65317.0,3896.0,1042.0,2854.0,975.0,98811.0,28874.0,69937.0,36354151.25,19127419.43,5523960.74,394.0,219.0,964.0,15.0,0.0,0.0,200.0,231.0,619.0,0.0,0.0,69.0,10.0,25.0,2746.0,347496.0,299009.0,86.05,47410.0,13.64,1077.0,0.31,62.8681,36.2013,2881.0,0.0,0.0,0.0,0.0,1031.0,1115.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,5,-7190978.17,67737999.0,59391372.13,-8343572.18,-8346626.87,42552.0,68878.0,8625.0,82099.0,5184.0,1410.0,3774.0,1195.0,125747.0,36521.0,89226.0,36656771.74,21316391.8,6210713.129999997,392.0,219.0,967.0,15.0,0.0,0.0,202.0,229.0,621.0,0.0,0.0,68.0,10.0,30.0,2753.0,346767.0,300296.0,86.6,45380.0,13.09,1091.0,0.31,63.1887,37.0278,2880.0,0.0,0.0,0.0,0.0,1408.0,1527.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,6,559171.22,81056195.89,80228588.67,-824553.53,-827607.22,50931.0,82092.0,10249.0,98265.0,6360.0,1775.0,4585.0,1389.0,145987.0,42323.0,103664.0,39405610.21000001,22295464.660000004,8791066.940000003,392.0,216.0,964.0,15.0,0.0,0.0,203.0,228.0,622.0,0.0,0.0,68.0,10.0,31.0,2749.0,347339.0,298748.0,86.01,47495.0,13.67,1096.0,0.32,62.9665,38.147,2877.0,0.0,0.0,0.0,0.0,1777.0,1940.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,7,-2106480.95,96021136.74,92296747.61,-3721336.44,-3724389.13,60194.0,96199.0,11970.0,114674.0,7873.0,2138.0,5735.0,1589.0,172073.0,50203.0,121870.0,41439818.85,25837216.07,9773933.049999995,392.0,214.0,970.0,15.0,0.0,0.0,203.0,227.0,621.0,0.0,0.0,68.0,10.0,32.0,2752.0,348332.0,311843.0,89.52,35398.0,10.16,1091.0,0.31,62.8358,30.2588,2889.0,0.0,0.0,0.0,0.0,2228.0,2431.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,8,3649938.66,110066985.48,111867886.22,1803223.28,1800900.74,69467.0,110150.0,13627.0,130658.0,9026.0,2431.0,6595.0,1803.0,191940.0,56508.0,135432.0,41423980.84,27982326.120000005,11605994.370000005,402.0,204.0,979.0,15.0,0.0,0.0,205.0,230.0,623.0,0.0,0.0,67.0,10.0,32.0,2767.0,349360.0,311257.0,89.09,37020.0,10.6,1083.0,0.31,62.7222,31.6983,2904.0,0.0,0.0,0.0,0.0,2567.0,2808.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,9,3554269.94,124736441.91,126210544.19,1473097.66,1474102.28,78399.0,124340.0,15270.0,146417.0,10319.0,2777.0,7542.0,1989.0,216936.0,63896.0,153040.0,41970438.66,27101467.68,11114058.35,404.0,203.0,984.0,15.0,0.0,0.0,207.0,234.0,635.0,0.0,0.0,65.0,10.0,33.0,2790.0,349282.0,318473.0,91.18,29725.0,8.51,1084.0,0.31,62.9551,30.0613,2924.0,0.0,0.0,0.0,0.0,2924.0,3194.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,10,5131761.13,139889639.49,142710103.22,2819416.47,2820463.73,87416.0,138469.0,17204.0,162712.0,11825.0,3230.0,8595.0,2165.0,246429.0,72930.0,173499.0,43128603.64,28582488.8,14530243.89,407.0,201.0,980.0,15.0,0.0,0.0,208.0,234.0,631.0,0.0,0.0,66.0,10.0,33.0,2785.0,349932.0,318424.0,91.0,30425.0,8.69,1083.0,0.31,63.1531,30.87,2930.0,0.0,0.0,0.0,0.0,3286.0,3613.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,11,1756333.01,155097135.93,154277397.08,-820787.11,-819738.85,95637.0,150565.0,18894.0,178898.0,13233.0,3622.0,9611.0,2347.0,272800.0,80595.0,192205.0,43730213.16,28416473.57,14224545.77,409.0,201.0,991.0,15.0,0.0,0.0,206.0,232.0,630.0,0.0,0.0,70.0,10.0,33.0,2797.0,350578.0,318848.0,90.95,30656.0,8.74,1074.0,0.31,63.122,31.5165,2921.0,0.0,0.0,0.0,0.0,3688.0,4065.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2019,12,-15637019.09,192490109.52,173345039.23,-19205482.04,-19145070.29,104246.0,163721.0,20591.0,195333.0,14425.0,3918.0,10507.0,2537.0,296956.0,87297.0,209659.0,29388018.43,8120509.59,657837.8,408.0,199.0,998.0,15.0,0.0,0.0,206.0,232.0,637.0,0.0,0.0,70.0,10.0,33.0,2808.0,351275.0,319017.0,90.82,31189.0,8.88,1069.0,0.3,63.1976,31.896,2917.0,0.0,0.0,0.0,0.0,3994.0,4404.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2020,1,-1589132.13,14566017.57,12745755.7,-1820753.86,-1820261.87,9580.0,14384.0,1955.0,17765.0,1515.0,443.0,1072.0,189.0,28302.0,7988.0,20314.0,25046649.95,8110223.41,628924.1,406.0,241.0,1007.0,15.0,0.0,0.0,206.0,231.0,640.0,0.0,0.0,72.0,10.0,33.0,2861.0,351361.0,316380.0,90.04,33912.0,9.65,1069.0,0.3,63.1854,35.3737,2961.0,0.0,0.0,0.0,0.0,383.0,436.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2020,2,486390.91,28484583.39,28508714.82,23638.41,24131.43,17731.0,26786.0,3605.0,34001.0,2877.0,832.0,2045.0,346.0,52897.0,15148.0,37749.0,25114763.04,7756960.77,621817.35,405.0,241.0,1007.0,15.0,0.0,0.0,205.0,233.0,635.0,0.0,0.0,74.0,10.0,31.0,2856.0,352008.0,316584.0,89.94,34355.0,9.76,1069.0,0.3,63.0651,35.1513,2957.0,0.0,0.0,0.0,0.0,710.0,806.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2020,3,-2170800.32,43944908.64,41080719.1,-2864906.14,-2864189.54,23929.0,35465.0,5202.0,48794.0,3727.0,1087.0,2640.0,538.0,74563.0,20397.0,54166.0,24666488.91,12356280.81,610835.25,408.0,237.0,1007.0,17.0,0.0,0.0,205.0,232.0,636.0,0.0,0.0,72.0,10.0,31.0,2855.0,352053.0,314694.0,89.39,36292.0,10.31,1067.0,0.3,62.8775,37.0443,2966.0,0.0,0.0,0.0,0.0,854.0,973.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2020,4,-7081788.32,58756264.34,50740212.48,-8017220.52,-8016051.86,29034.0,42015.0,6357.0,61088.0,4040.0,1206.0,2834.0,694.0,91847.0,23458.0,68389.0,29379552.88,10385458.56,589594.01,410.0,235.0,1015.0,17.0,0.0,0.0,216.0,232.0,639.0,0.0,0.0,72.0,10.0,31.0,2877.0,351698.0,314596.0,89.45,36037.0,10.25,1065.0,0.3,62.2436,37.5404,2981.0,0.0,0.0,0.0,0.0,856.0,982.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2020,5,-11111253.65,73797490.7,61521173.0,-12277246.23,-12276317.7,35154.0,49966.0,7645.0,75451.0,4591.0,1369.0,3222.0,910.0,112260.0,28540.0,83720.0,30461912.43,11593036.91,713065.6,412.0,235.0,1008.0,17.0,0.0,0.0,221.0,234.0,643.0,0.0,0.0,70.0,10.0,31.0,2881.0,348617.0,314525.0,90.22,33026.0,9.47,1066.0,0.31,61.878,40.7251,2988.0,0.0,0.0,0.0,0.0,910.0,1049.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2020,6,-14910111.85,89096054.92,72787313.14,-16309670.31,-16308741.78,41499.0,58251.0,8954.0,89625.0,5383.0,1575.0,3808.0,1086.0,132271.0,33949.0,98322.0,33254135.47,14733899.95,1324475.2,410.0,230.0,1015.0,17.0,0.0,0.0,225.0,234.0,653.0,0.0,0.0,70.0,10.0,31.0,2895.0,348840.0,314471.0,90.15,33300.0,9.55,1069.0,0.31,61.4045,40.6105,3000.0,0.0,0.0,0.0,0.0,1074.0,1225.0,"38.6658713, -9.1822554",ULS
Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,2020,7,-3447294.0,105096821.95,100017332.14,-5080419.36,-5079489.81,48474.0,67432.0,10391.0,104203.0,6390.0,1821.0,4569.0,1284.0,156590.0,40670.0,115920.0,32983735.54,17107387.6,556893.68,410.0,225.0,1017.0,18.0,0.0,0.0,227.0,239.0,661.0,0.0,0.0,71.0,10.0,31.0,2909.0,349402.0,314396.0,89.98,33941.0,9.71,1065.0,0.3,60.7329,40.408,3011.0,0.0,0.0,0.0,0.0,1313.0,1502.0,"38.6658713, -9.1822554",ULS
