tempo,regiao,entidade,localizacao_geografica,taxa_de_utilizacao_global_de_consultas_medicas_1_ano,no_utentes_pelo_menos_1_consulta_medicas_presencial_ou_nao_presencial_1_ano,taxa_de_utilizacao_de_consultas_medicas_3_anos,no_utentes_com_pelo_menos_1_consulta_medica_em_3_anos,ano,mes
2016-09-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",48.29572,135965,69.33995,195210,2016,9
2016-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",58.32234,202946,78.97912,274826,2016,9
2016-09-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",70.10966,110347,90.54844,142516,2016,9
2016-09-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",65.46398,100118,86.0713,131634,2016,9
2016-09-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",66.42198,144232,87.00592,188929,2016,9
2016-09-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",61.59123,104415,82.27088,139473,2016,9
2016-09-01,Norte,ACES Douro II - Douro Sul,"41.0953745, -7.8123805",68.16748,51007,86.60893,64806,2016,9
2016-09-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",65.12345,76466,86.0412,101027,2016,9
2016-09-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",68.03922,84734,88.87158,110678,2016,9
2016-10-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",69.07294,81504,86.92255,102566,2016,10
2016-10-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",55.09015,90171,77.66543,127122,2016,10
2016-10-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",63.61399,35676,82.86973,46475,2016,10
2016-10-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",63.53882,55010,81.69491,70729,2016,10
2016-10-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",77.3031,24175,91.54222,28628,2016,10
2016-10-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",73.55263,96351,90.08443,118007,2016,10
2016-10-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",65.36828,128214,84.30364,165354,2016,10
2016-10-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",66.54354,119439,86.69341,155606,2016,10
2016-10-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",71.95688,76955,90.16326,96426,2016,10
2016-10-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",68.31761,148599,87.29955,189887,2016,10
2016-11-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",68.34641,49491,86.64724,62743,2016,11
2016-11-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",68.66841,177468,87.10039,225104,2016,11
2016-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",56.73869,131118,76.09167,175841,2016,11
2016-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",56.14262,125778,75.90087,170043,2016,11
2016-11-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",51.74949,145843,70.06298,197455,2016,11
2016-11-01,Norte,Área dos CSP da ULS Nordeste,"41.8069684, -6.7587977",74.09594,97285,91.54049,120189,2016,11
2016-11-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",71.37373,153188,88.86119,190721,2016,11
2016-12-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.3841359, -8.5132031",67.94495,61764,86.65281,78770,2016,12
2016-12-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",73.31668,108898,89.27968,132608,2016,12
2016-12-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",62.13371,142106,80.21293,183455,2016,12
2016-12-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",70.64138,126109,87.78624,156716,2016,12
2016-12-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",68.90046,114166,85.61712,141865,2016,12
2016-12-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",73.06848,157361,89.0788,191841,2016,12
2016-12-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",71.82098,82936,88.45215,102141,2016,12
2017-01-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",23.41664,11421,80.06479,39050,2017,1
2017-01-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",28.04716,36019,88.02473,113044,2017,1
2017-01-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",23.46784,89002,77.36407,293404,2017,1
2017-01-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",22.01905,57379,81.90208,213427,2017,1
2017-01-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",23.27348,52464,81.8644,184542,2017,1
2017-01-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",15.69989,39670,68.59785,173331,2017,1
2017-01-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",17.93809,38806,72.75913,157402,2017,1
2017-01-01,Norte,ACES Douro I - Marão e Douro Norte,"41.2968711, -7.7483727",27.66608,29502,88.33227,94194,2017,1
2017-01-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",23.21212,27047,82.92068,96620,2017,1
2017-01-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",26.54005,42161,88.60429,140755,2017,1
2017-01-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",25.21014,38569,86.2357,131932,2017,1
2017-01-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",25.48656,42101,86.20247,142397,2017,1
2017-01-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",25.28698,29166,87.52037,100946,2017,1
2017-01-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",26.33539,44476,85.89615,145064,2017,1
2017-02-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",40.48541,67224,86.97823,144423,2017,2
2017-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",27.3319,59211,73.1634,158499,2017,2
2017-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",28.29813,63308,73.48135,164391,2017,2
2017-02-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",37.46573,43455,88.1546,102247,2017,2
2017-02-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",39.48325,41825,87.9733,93191,2017,2
2017-02-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",39.09478,62208,88.86571,141404,2017,2
2017-02-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",38.15152,34315,86.61834,77908,2017,2
2017-02-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",37.45379,43258,87.74254,101340,2017,2
2017-03-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",55.13241,16822,90.76429,27694,2017,3
2017-03-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",46.06342,68570,85.15048,126755,2017,3
2017-03-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",51.72475,66577,88.59332,114032,2017,3
2017-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",44.88807,86941,81.79509,158424,2017,3
2017-03-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",32.7061,79154,70.64326,170968,2017,3
2017-03-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",32.18559,114498,71.23963,253430,2017,3
2017-03-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",49.30824,132438,89.79344,241178,2017,3
2017-03-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",46.07306,56727,87.57594,107827,2017,3
2017-03-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",45.17389,66973,88.46522,131155,2017,3
2017-03-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",51.24565,124736,88.42273,215228,2017,3
2017-03-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",42.18565,69851,82.03285,135830,2017,3
2017-04-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",53.70192,66331,85.99302,106216,2017,4
2017-04-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",50.79914,136130,81.45139,218271,2017,4
2017-04-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",51.49869,76697,85.48513,127313,2017,4
2017-04-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",35.14476,99039,66.92228,188589,2017,4
2017-04-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",42.27957,145506,77.30944,266062,2017,4
2017-04-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",54.93839,147620,90.1262,242170,2017,4
2017-04-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",54.77158,58065,88.63347,93963,2017,4
2017-04-01,Norte,ACES Tâmega II - Vale do Sousa Sul,"41.1548155, -8.2163769",53.92175,94314,88.96398,155606,2017,4
2017-04-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",51.35161,111395,85.36459,185178,2017,4
2017-04-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",53.08262,61372,88.4471,102259,2017,4
2017-05-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",58.29537,72049,86.37868,106758,2017,5
2017-05-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",42.91993,68265,76.51146,121693,2017,5
2017-05-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",53.7596,204766,79.19016,301629,2017,5
2017-05-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",53.38185,45555,81.01549,69137,2017,5
2017-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",43.36492,94418,74.30797,161790,2017,5
2017-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",45.06904,101669,74.88973,168940,2017,5
2017-05-01,Norte,ACES Douro II - Douro Sul,"41.0953745, -7.8123805",59.2607,44279,84.66387,63260,2017,5
2017-05-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",59.70804,63315,88.95427,94328,2017,5
2017-05-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",60.0233,54102,87.5398,78904,2017,5
2017-05-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",57.45909,99079,87.00662,150029,2017,5
2017-05-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",51.76367,85966,82.49274,136999,2017,5
2017-05-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",61.39599,149498,88.97938,216663,2017,5
2017-05-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",56.4466,69536,88.25788,108724,2017,5
2017-06-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",63.6798,105832,88.27816,146713,2017,6
2017-06-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",58.23475,156199,82.01198,219975,2017,6
2017-06-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",56.54486,48265,81.44499,69519,2017,6
2017-06-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6405055, -8.6537539",61.00965,231301,86.46214,327797,2017,6
2017-06-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",56.99972,217320,79.58008,303411,2017,6
2017-06-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",42.45775,108857,70.26393,180149,2017,6
2017-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",50.48006,113986,78.34006,176895,2017,6
2017-06-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",44.2402,107774,71.80957,174936,2017,6
2017-06-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",64.87885,158089,89.25875,217495,2017,6
2017-07-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",66.09353,109860,88.56268,147208,2017,7
2017-07-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",63.83468,73625,87.31196,100703,2017,7
2017-07-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",59.55498,156682,84.38089,221996,2017,7
2017-07-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",49.98216,177942,74.99319,266984,2017,7
2017-07-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",46.69587,114050,72.20521,176354,2017,7
2017-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",48.80992,106575,75.02645,163818,2017,7
2017-07-01,Norte,ACES Tâmega II - Vale do Sousa Sul,"41.1548155, -8.2163769",65.59005,114534,90.01094,157178,2017,7
2017-07-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",64.61297,98507,88.7483,135303,2017,7
2017-07-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",61.14127,93153,85.58386,130393,2017,7
2017-07-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",63.27606,118144,88.85663,165906,2017,7
2017-07-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",64.22716,74350,89.35652,103440,2017,7
2017-07-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",65.39059,102248,90.50811,141523,2017,7
2017-08-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",68.09593,113266,88.80739,147716,2017,8
2017-08-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",64.93828,96960,86.76588,129551,2017,8
2017-08-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",63.92264,171833,83.73894,225102,2017,8
2017-08-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",70.32203,90778,89.77527,115890,2017,8
2017-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",50.74053,111001,75.30878,164747,2017,8
2017-08-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",62.24271,140404,84.51823,190652,2017,8
2017-08-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",61.32028,110149,85.1917,153029,2017,8
2017-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",52.14575,118435,75.81883,172202,2017,8
2017-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",55.04784,124843,78.98144,179122,2017,8
2017-08-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",66.53915,77053,89.62876,103791,2017,8
2017-08-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",64.57167,140455,86.66409,188510,2017,8
2017-08-01,Norte,ACES Grande Porto VIII - Espinho / Gaia,"41.0022421, -8.642018",66.72474,121790,89.26126,162925,2017,8
2017-08-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",67.96809,106315,90.77797,141994,2017,8
2017-08-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",64.66847,96195,89.93956,133786,2017,8
2017-08-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",68.00456,61453,88.45915,79937,2017,8
2017-09-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.3841359, -8.5132031",59.6572,55446,83.15813,77288,2017,9
2017-09-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",67.6477,83712,87.55687,108349,2017,9
2017-09-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",67.03919,100117,87.05647,130011,2017,9
2017-09-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6405055, -8.6537539",67.76519,257936,87.30532,332312,2017,9
2017-09-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",63.80635,46511,85.31292,62188,2017,9
2017-09-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",72.09675,93149,89.97291,116245,2017,9
2017-09-01,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",60.05182,120518,82.44257,165454,2017,9
2017-09-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",64.1434,144780,84.78688,191375,2017,9
2017-09-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",50.6674,124240,72.97141,178931,2017,9
2017-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",53.79686,122560,76.00518,173155,2017,9
2017-09-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",71.47581,174644,89.96562,219822,2017,9
2017-09-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",70.67356,190514,91.44375,246504,2017,9
2017-10-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",69.2178,80040,87.92148,101668,2017,10
2017-10-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6405055, -8.6537539",69.58965,265250,87.52633,333618,2017,10
2017-10-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",65.63596,47888,85.5784,62438,2017,10
2017-10-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",64.68348,55360,82.78457,70852,2017,10
2017-10-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",73.73638,95291,90.13944,116489,2017,10
2017-10-01,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",61.80136,124285,82.63535,166183,2017,10
2017-10-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",65.1603,126598,84.18783,163566,2017,10
2017-10-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",69.22485,85420,89.66976,110648,2017,10
2017-10-01,Norte,ACES Douro II - Douro Sul,"41.0953745, -7.8123805",70.42539,52431,86.36248,64296,2017,10
2017-10-01,Norte,Área dos CSP da ULS Nordeste,"41.8069684, -6.7587977",71.75515,94447,89.50343,117808,2017,10
2017-11-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",71.19955,88113,88.17664,109123,2017,11
2017-11-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.3841359, -8.5132031",62.75112,58597,83.52645,77997,2017,11
2017-11-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",71.09645,82201,88.2822,102071,2017,11
2017-11-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",64.86771,36383,83.36364,46757,2017,11
2017-11-01,Algarve,ACES Algarve I - Algarve Central,"37.0274264, -7.9395984",57.28583,138229,77.15761,186179,2017,11
2017-11-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6405055, -8.6537539",71.202,271657,87.78261,334917,2017,11
2017-11-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",78.35287,23994,92.34562,28279,2017,11
2017-11-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",50.71893,145329,69.25783,198450,2017,11
2017-11-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",52.67693,106734,70.17817,142195,2017,11
2017-11-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",51.80508,134759,71.66461,186419,2017,11
2017-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",60.26736,209816,79.3251,276164,2017,11
2017-11-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",73.16831,123672,89.21692,150798,2017,11
2017-11-01,Norte,ACES Douro II - Douro Sul,"41.0953745, -7.8123805",71.96797,53560,86.61283,64459,2017,11
2017-11-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",71.70133,134478,89.86953,168553,2017,11
2017-11-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",73.72679,115465,91.47319,143258,2017,11
2017-11-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",74.44337,119029,91.60308,146466,2017,11
2017-11-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",71.29026,123628,88.60191,153649,2017,11
2017-12-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",72.617,83869,88.69735,102441,2017,12
2017-12-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",68.59328,181504,85.90978,227325,2017,12
2017-12-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6405055, -8.6537539",72.41501,276327,88.03055,335914,2017,12
2017-12-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",69.19775,155560,85.96161,193246,2017,12
2017-12-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",52.67053,148671,70.65569,199437,2017,12
2017-12-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",62.4981,214231,80.85828,277166,2017,12
2017-12-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",73.92907,123120,89.31595,148745,2017,12
2017-12-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",74.67865,125956,89.61604,151150,2017,12
2017-12-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",70.22254,107477,86.87766,132968,2017,12
2018-01-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",23.39526,13172,78.33647,44105,2018,1
2018-01-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6405055, -8.6537539",25.71601,98211,83.52369,318982,2018,1
2018-01-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",16.35399,40151,68.39258,167912,2018,1
2018-01-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",18.32724,65212,72.23006,257009,2018,1
2018-01-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",23.7293,53366,81.02937,182231,2018,1
2018-01-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",24.8247,48078,80.05628,155045,2018,1
2018-01-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",20.77841,46740,75.40688,169624,2018,1
2018-01-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",19.06843,41323,71.30022,154514,2018,1
2018-01-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",26.83731,42024,87.09799,136385,2018,1
2018-01-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",29.18436,71347,86.85565,212336,2018,1
2018-01-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",23.59092,27704,81.084,95221,2018,1
2018-01-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",24.47714,53473,83.02214,181371,2018,1
2018-02-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",26.927,43517,72.62191,117365,2018,2
2018-02-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",39.09587,104981,82.68038,222015,2018,2
2018-02-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",35.86647,30706,79.31715,67905,2018,2
2018-02-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",33.37573,88422,81.3282,215462,2018,2
2018-02-01,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",31.92197,64046,78.78764,158074,2018,2
2018-02-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",25.4323,62536,69.01404,169700,2018,2
2018-02-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",35.84394,80589,81.54141,183332,2018,2
2018-02-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",25.00865,63594,68.28163,173632,2018,2
2018-02-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",39.50849,106539,88.41212,238413,2018,2
2018-02-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",38.27694,40737,86.84732,92429,2018,2
2018-02-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",39.87989,63750,88.09671,140827,2018,2
2018-02-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",39.8429,67158,85.75141,144540,2018,2
2018-02-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",32.3327,54414,79.78716,134277,2018,2
2018-02-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",37.65207,43609,86.66649,100378,2018,2
2018-03-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",49.25299,63659,86.31247,111558,2018,3
2018-03-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",55.27757,16858,90.05476,27464,2018,3
2018-03-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",44.98108,32811,82.0136,59824,2018,3
2018-03-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",47.13514,126621,82.55061,221759,2018,3
2018-03-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",41.62471,110447,81.73362,216872,2018,3
2018-03-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",30.81544,87510,65.95371,187296,2018,3
