tempo,regiao,instituicao,localizacao_geografica,tipo_de_especialidade,doentes_saidos,dias_de_internamento,ano,mes
2024-08-01,Norte,Unidade Local de Saúde de São João,"41.1833, -8.60193",Especialidade Médica,10389.0,115334.0,2024,8
2024-08-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de São José,"38.7169, -9.13654",Especialidade Médica,13232.0,150644.0,2024,8
2024-08-01,Algarve,Unidade Local de Saúde do Algarve,"37.024668, -7.928949",Especialidade Médica,9949.0,116684.0,2024,8
2024-08-01,Norte,Unidade Local de Saúde do Alto Minho,"41.697519, -8.832517",Especialidade Médica,4906.0,47592.0,2024,8
2024-08-01,Norte,Unidade Local de Saúde do Médio Ave,"41.3422317504883, -8.0",Especialidade Médica,2814.0,45262.0,2024,8
2024-08-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Médio Tejo,"39.605565, -8.404399",Especialidade Médica,6174.0,60530.0,2024,8
2024-08-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Oeste,"39.4055519104004, -9.0",Especialidade Médica,4986.0,54118.0,2024,8
2025-08-01,Lisboa e Vale do Tejo,Hospital de Cascais,"38.730076, -9.418207",Especialidade Médica,2897.0,35587.0,2025,8
2025-08-01,Lisboa e Vale do Tejo,Instituto Português de Oncologia de Lisboa F. G.,"38.739946, -9.161139",Especialidade Médica,3783.0,30104.0,2025,8
2025-08-01,Lisboa e Vale do Tejo,Unidade Local de Saúde da Arrábida,"38.529351, -8.881073",Especialidade Médica,5093.0,46409.0,2025,8
2025-08-01,Centro,Unidade Local de Saúde da Cova da Beira,"40.2776794433594, -7.0",Especialidade Médica,3225.0,29456.0,2025,8
2025-08-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Loures/Odivelas,"38.821769, -9.176301",Especialidade Médica,3846.0,52646.0,2025,8
2025-08-01,Norte,Unidade Local de Saúde de São João,"41.1833, -8.60193",Especialidade Médica,9763.0,115906.0,2025,8
2025-08-01,Norte,Unidade Local de Saúde do Alto Ave,"41.488574, -8.338685",Especialidade Médica,7575.0,59643.0,2025,8
2025-08-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Arco Ribeirinho,"38.6527214050293, -9.0",Especialidade Médica,2407.0,44089.0,2025,8
2025-08-01,Alentejo,Unidade Local de Saúde do Litoral Alentejano,"38.039936, -8.731693",Especialidade Médica,1818.0,17888.0,2025,8
2025-08-01,Norte,Unidade Local de Saúde do Tâmega e Sousa,"41.1971153671548, -8.0",Especialidade Médica,8408.0,110655.0,2025,8
2024-09-01,Lisboa e Vale do Tejo,Instituto Português de Oncologia de Lisboa F. G.,"38.739946, -9.161139",Especialidade Médica,4139.0,33708.0,2024,9
2024-09-01,Norte,Instituto Português de Oncologia do Porto F. G.,"41.1811, -8.60469",Especialidade Médica,3536.0,35728.0,2024,9
2024-09-01,Centro,Unidade Local de Saúde da Guarda,"40.5309943471486, -7.0",Especialidade Médica,3553.0,43432.0,2024,9
2024-09-01,Norte,Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde,"41.383183, -8.758784",Especialidade Médica,2031.0,20405.0,2024,9
2024-09-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,"38.67381, -9.17597",Especialidade Médica,7528.0,97575.0,2024,9
2024-09-01,Norte,Unidade Local de Saúde de Santo António,"41.147283, -8.619536",Especialidade Médica,8394.0,121378.0,2024,9
2024-09-01,Centro,Unidade Local de Saúde do Baixo Mondego,"40.130297609, -8.8606",Especialidade Médica,1884.0,19376.0,2024,9
2024-09-01,Norte,Unidade Local de Saúde do Médio Ave,"41.3422317504883, -8.0",Especialidade Médica,3112.0,50629.0,2024,9
2025-09-01,Lisboa e Vale do Tejo,Hospital de Cascais,"38.730076, -9.418207",Especialidade Médica,3243.0,39716.0,2025,9
2025-09-01,Norte,Instituto Português de Oncologia do Porto F. G.,"41.1811, -8.60469",Especialidade Médica,3593.0,35773.0,2025,9
2025-09-01,Centro,Unidade Local de Saúde de Castelo Branco,"39.822737, -7.499876",Especialidade Médica,3019.0,22953.0,2025,9
2025-09-01,Norte,Unidade Local de Saúde de Entre Douro e Vouga,"40.9295, -8.54567",Especialidade Médica,6184.0,65092.0,2025,9
2025-09-01,Norte,Unidade Local de Saúde de Matosinhos,"41.181859, -8.663374",Especialidade Médica,4818.0,50660.0,2025,9
2025-09-01,Norte,Unidade Local de Saúde de Trás-os-Montes e Alto Douro,"41.310331, -7.760103",Especialidade Médica,9200.0,80516.0,2025,9
2025-09-01,Norte,Unidade Local de Saúde do Alto Ave,"41.488574, -8.338685",Especialidade Médica,8401.0,66121.0,2025,9
2024-10-01,Norte,Unidade Local de Saúde de Barcelos/Esposende,"41.533438, -8.616604",Especialidade Médica,2863.0,25879.0,2024,10
2024-10-01,Centro,Unidade Local de Saúde de Coimbra,"40.217426, -8.410075",Especialidade Médica,16943.0,197170.0,2024,10
2024-10-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Lisboa Ocidental,"38.7084, -9.21711",Especialidade Médica,8347.0,98132.0,2024,10
2024-10-01,Norte,Unidade Local de Saúde do Alto Ave,"41.488574, -8.338685",Especialidade Médica,9800.0,76062.0,2024,10
2024-10-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Médio Tejo,"39.605565, -8.404399",Especialidade Médica,7595.0,74907.0,2024,10
2025-10-01,Centro,Instituto Português de Oncologia de Coimbra F. G.,"40.217, -8.40991",Especialidade Médica,1549.0,6679.0,2025,10
2025-10-01,Centro,Unidade Local de Saúde da Guarda,"40.5309943471486, -7.0",Especialidade Médica,4061.0,47952.0,2025,10
2025-10-01,Norte,Unidade Local de Saúde de Barcelos/Esposende,"41.533438, -8.616604",Especialidade Médica,2810.0,24229.0,2025,10
2025-10-01,Centro,Unidade Local de Saúde de Coimbra,"40.217426, -8.410075",Especialidade Médica,16174.0,168482.0,2025,10
2025-10-01,Norte,Unidade Local de Saúde de São João,"41.1833, -8.60193",Especialidade Médica,12160.0,143874.0,2025,10
2025-10-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Arco Ribeirinho,"38.6527214050293, -9.0",Especialidade Médica,3015.0,54543.0,2025,10
2024-11-01,Lisboa e Vale do Tejo,Unidade Local de Saúde da Arrábida,"38.529351, -8.881073",Especialidade Médica,7862.0,68140.0,2024,11
2024-11-01,Centro,Unidade Local de Saúde da Região de Aveiro,"40.636332, -8.654388",Especialidade Médica,7148.0,76096.0,2024,11
2024-11-01,Centro,Unidade Local de Saúde da Região de Leiria,"39.7418, -8.79444",Especialidade Médica,7156.0,78618.0,2024,11
2024-11-01,Norte,Unidade Local de Saúde de Braga,"41.562328338623, -8.3",Especialidade Médica,10164.0,101919.0,2024,11
2024-11-01,Norte,Unidade Local de Saúde de Entre Douro e Vouga,"40.9295, -8.54567",Especialidade Médica,7570.0,77267.0,2024,11
2024-11-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Lisboa Ocidental,"38.7084, -9.21711",Especialidade Médica,9156.0,107762.0,2024,11
2024-11-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Santa Maria,"38.7500648498535, -9.0",Especialidade Médica,16231.0,168027.0,2024,11
2024-11-01,Norte,Unidade Local de Saúde de Santo António,"41.147283, -8.619536",Especialidade Médica,10137.0,147755.0,2024,11
2024-11-01,Norte,Unidade Local de Saúde de Vila Nova de Gaia/Espinho,"41.1254463195801, -8.0",Especialidade Médica,8274.0,99614.0,2024,11
2024-11-01,Norte,Unidade Local de Saúde do Alto Minho,"41.697519, -8.832517",Especialidade Médica,6579.0,64075.0,2024,11
2025-11-01,Lisboa e Vale do Tejo,Hospital de Cascais,"38.730076, -9.418207",Especialidade Médica,3935.0,48737.0,2025,11
2025-11-01,Lisboa e Vale do Tejo,Instituto Português de Oncologia de Lisboa F. G.,"38.739946, -9.161139",Especialidade Médica,5172.0,40859.0,2025,11
2025-11-01,Centro,Unidade Local de Saúde de Castelo Branco,"39.822737, -7.499876",Especialidade Médica,3688.0,27830.0,2025,11
2025-11-01,Norte,Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde,"41.383183, -8.758784",Especialidade Médica,2456.0,23308.0,2025,11
2025-11-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Amadora/Sintra,"38.7436332060551, -9.0",Especialidade Médica,11540.0,145992.0,2025,11
2025-11-01,Norte,Unidade Local de Saúde de Braga,"41.562328338623, -8.3",Especialidade Médica,10805.0,121823.0,2025,11
2025-11-01,Centro,Unidade Local de Saúde de Coimbra,"40.217426, -8.410075",Especialidade Médica,17694.0,183357.0,2025,11
2025-11-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Lisboa Ocidental,"38.7084, -9.21711",Especialidade Médica,9434.0,106548.0,2025,11
2025-11-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de São José,"38.7169, -9.13654",Especialidade Médica,17998.0,213158.0,2025,11
2025-11-01,Norte,Unidade Local de Saúde de Trás-os-Montes e Alto Douro,"41.310331, -7.760103",Especialidade Médica,11037.0,97498.0,2025,11
2025-11-01,Alentejo,Unidade Local de Saúde do Alentejo Central,"38.568838, -7.903064",Especialidade Médica,4219.0,42054.0,2025,11
2025-11-01,Algarve,Unidade Local de Saúde do Algarve,"37.024668, -7.928949",Especialidade Médica,12841.0,154308.0,2025,11
2025-11-01,Centro,Unidade Local de Saúde do Baixo Mondego,"40.130297609, -8.8606",Especialidade Médica,2377.0,23161.0,2025,11
2024-12-01,Lisboa e Vale do Tejo,Hospital de Cascais,"38.730076, -9.418207",Especialidade Médica,4628.0,55114.0,2024,12
2024-12-01,Centro,Unidade Local de Saúde da Cova da Beira,"40.2776794433594, -7.0",Especialidade Médica,5692.0,47016.0,2024,12
2024-12-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Amadora/Sintra,"38.7436332060551, -9.0",Especialidade Médica,12799.0,152660.0,2024,12
2024-12-01,Norte,Unidade Local de Saúde de Trás-os-Montes e Alto Douro,"41.310331, -7.760103",Especialidade Médica,12785.0,108959.0,2024,12
2024-12-01,Alentejo,Unidade Local de Saúde do Alto Alentejo,"39.2999, -7.4267",Especialidade Médica,3789.0,42219.0,2024,12
2024-12-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Arco Ribeirinho,"38.6527214050293, -9.0",Especialidade Médica,4031.0,66099.0,2024,12
2024-12-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Oeste,"39.4055519104004, -9.0",Especialidade Médica,7283.0,80160.0,2024,12
2025-12-01,Lisboa e Vale do Tejo,Hospital de Cascais,"38.730076, -9.418207",Especialidade Médica,4273.0,53232.0,2025,12
2025-12-01,Norte,Instituto Português de Oncologia do Porto F. G.,"41.1811, -8.60469",Especialidade Médica,4759.0,46662.0,2025,12
2025-12-01,Centro,Unidade Local de Saúde de Castelo Branco,"39.822737, -7.499876",Especialidade Médica,4036.0,30614.0,2025,12
2025-12-01,Centro,Unidade Local de Saúde da Região de Leiria,"39.7418, -8.79444",Especialidade Médica,8168.0,86358.0,2025,12
2025-12-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,"38.67381, -9.17597",Especialidade Médica,10172.0,130731.0,2025,12
2025-12-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Amadora/Sintra,"38.7436332060551, -9.0",Especialidade Médica,12614.0,159299.0,2025,12
2025-12-01,Centro,Unidade Local de Saúde de Coimbra,"40.217426, -8.410075",Especialidade Médica,19403.0,207025.0,2025,12
2025-12-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Lisboa Ocidental,"38.7084, -9.21711",Especialidade Médica,10255.0,116587.0,2025,12
2025-12-01,Norte,Unidade Local de Saúde de Matosinhos,"41.181859, -8.663374",Especialidade Médica,6456.0,67898.0,2025,12
2025-12-01,Alentejo,Unidade Local de Saúde do Alentejo Central,"38.568838, -7.903064",Especialidade Médica,4602.0,45938.0,2025,12
2025-12-01,Alentejo,Unidade Local de Saúde do Baixo Alentejo,"38.0146, -7.86863",Especialidade Médica,3446.0,34312.0,2025,12
2025-12-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Estuário do Tejo,"38.977344, -8.984882",Especialidade Médica,6435.0,87519.0,2025,12
2025-12-01,Alentejo,Unidade Local de Saúde do Litoral Alentejano,"38.039936, -8.731693",Especialidade Médica,2720.0,27055.0,2025,12
2024-01-01,Centro,Instituto Português de Oncologia de Coimbra F. G.,"40.217, -8.40991",Outras Camas,31.0,348.0,2024,1
2024-01-01,Norte,Instituto Português de Oncologia do Porto F. G.,"41.1811, -8.60469",Outras Camas,61.0,1241.0,2024,1
2024-01-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Lisboa Ocidental,"38.7084, -9.21711",Outras Camas,77.0,1745.0,2024,1
2024-01-01,Norte,Unidade Local de Saúde de São João,"41.1833, -8.60193",Outras Camas,126.0,3588.0,2024,1
2024-01-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de São José,"38.7169, -9.13654",Outras Camas,165.0,3458.0,2024,1
2024-01-01,Norte,Unidade Local de Saúde de Trás-os-Montes e Alto Douro,"41.310331, -7.760103",Outras Camas,78.0,1020.0,2024,1
2024-01-01,Alentejo,Unidade Local de Saúde do Alentejo Central,"38.568838, -7.903064",Outras Camas,80.0,833.0,2024,1
2024-01-01,Centro,Unidade Local de Saúde do Baixo Mondego,"40.130297609, -8.8606",Outras Camas,57.0,362.0,2024,1
2024-01-01,Norte,Unidade Local de Saúde do Médio Ave,"41.3422317504883, -8.0",Outras Camas,18.0,161.0,2024,1
2024-01-01,Norte,Unidade Local de Saúde do Tâmega e Sousa,"41.1971153671548, -8.0",Outras Camas,22.0,607.0,2024,1
2025-01-01,Centro,Unidade Local de Saúde da Região de Aveiro,"40.636332, -8.654388",Outras Camas,93.0,1149.0,2025,1
2025-01-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Santa Maria,"38.7500648498535, -9.0",Outras Camas,182.0,3533.0,2025,1
2025-01-01,Norte,Unidade Local de Saúde de Santo António,"41.147283, -8.619536",Outras Camas,116.0,2569.0,2025,1
2025-01-01,Norte,Unidade Local de Saúde de São João,"41.1833, -8.60193",Outras Camas,126.0,3577.0,2025,1
2025-01-01,Norte,Unidade Local de Saúde de Vila Nova de Gaia/Espinho,"41.1254463195801, -8.0",Outras Camas,206.0,3219.0,2025,1
2025-01-01,Norte,Unidade Local de Saúde do Alto Ave,"41.488574, -8.338685",Outras Camas,114.0,1210.0,2025,1
2025-01-01,Norte,Unidade Local de Saúde do Nordeste,"41.802452, -6.768198",Outras Camas,53.0,1069.0,2025,1
2024-02-01,Lisboa e Vale do Tejo,Unidade Local de Saúde da Arrábida,"38.529351, -8.881073",Outras Camas,79.0,1664.0,2024,2
2024-02-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Amadora/Sintra,"38.7436332060551, -9.0",Outras Camas,133.0,2930.0,2024,2
2024-02-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Lisboa Ocidental,"38.7084, -9.21711",Outras Camas,129.0,3327.0,2024,2
2024-02-01,Algarve,Unidade Local de Saúde do Algarve,"37.024668, -7.928949",Outras Camas,225.0,3773.0,2024,2
2024-02-01,Norte,Unidade Local de Saúde do Alto Ave,"41.488574, -8.338685",Outras Camas,29.0,1226.0,2024,2
2024-02-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Estuário do Tejo,"38.977344, -8.984882",Outras Camas,43.0,785.0,2024,2
2024-02-01,Alentejo,Unidade Local de Saúde do Litoral Alentejano,"38.039936, -8.731693",Outras Camas,72.0,1026.0,2024,2
2024-02-01,Norte,Unidade Local de Saúde do Médio Ave,"41.3422317504883, -8.0",Outras Camas,30.0,315.0,2024,2
2024-02-01,Norte,Unidade Local de Saúde do Nordeste,"41.802452, -6.768198",Outras Camas,130.0,1797.0,2024,2
2025-02-01,Lisboa e Vale do Tejo,Unidade Local de Saúde da Arrábida,"38.529351, -8.881073",Outras Camas,91.0,1890.0,2025,2
2025-02-01,Centro,Unidade Local de Saúde da Região de Aveiro,"40.636332, -8.654388",Outras Camas,182.0,2078.0,2025,2
2025-02-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Almada-Seixal,"38.67381, -9.17597",Outras Camas,135.0,2389.0,2025,2
2025-02-01,Centro,Unidade Local de Saúde de Viseu Dão-Lafões,"40.6509, -7.91039",Outras Camas,86.0,1961.0,2025,2
2025-02-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de São José,"38.7169, -9.13654",Outras Camas,310.0,6349.0,2025,2
2025-02-01,Norte,Unidade Local de Saúde do Alto Ave,"41.488574, -8.338685",Outras Camas,187.0,2155.0,2025,2
2025-02-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Estuário do Tejo,"38.977344, -8.984882",Outras Camas,90.0,860.0,2025,2
2024-03-01,Centro,Instituto Português de Oncologia de Coimbra F. G.,"40.217, -8.40991",Outras Camas,95.0,1126.0,2024,3
2024-03-01,Centro,Unidade Local de Saúde de Castelo Branco,"39.822737, -7.499876",Outras Camas,40.0,937.0,2024,3
2024-03-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Amadora/Sintra,"38.7436332060551, -9.0",Outras Camas,210.0,4426.0,2024,3
2024-03-01,Norte,Unidade Local de Saúde de Vila Nova de Gaia/Espinho,"41.1254463195801, -8.0",Outras Camas,411.0,6872.0,2024,3
2024-03-01,Algarve,Unidade Local de Saúde do Algarve,"37.024668, -7.928949",Outras Camas,351.0,5911.0,2024,3
2024-03-01,Norte,Unidade Local de Saúde do Alto Minho,"41.697519, -8.832517",Outras Camas,98.0,1739.0,2024,3
2024-03-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Arco Ribeirinho,"38.6527214050293, -9.0",Outras Camas,562.0,5070.0,2024,3
2024-03-01,Alentejo,Unidade Local de Saúde do Litoral Alentejano,"38.039936, -8.731693",Outras Camas,47.0,1539.0,2024,3
2024-03-01,Norte,Unidade Local de Saúde do Tâmega e Sousa,"41.1971153671548, -8.0",Outras Camas,69.0,1706.0,2024,3
2025-03-01,Centro,Unidade Local de Saúde de Coimbra,"40.217426, -8.410075",Outras Camas,701.0,8089.0,2025,3
2025-03-01,Norte,Unidade Local de Saúde de Matosinhos,"41.181859, -8.663374",Outras Camas,121.0,2418.0,2025,3
2025-03-01,Norte,Unidade Local de Saúde de Santo António,"41.147283, -8.619536",Outras Camas,334.0,7021.0,2025,3
2025-03-01,Norte,Unidade Local de Saúde de Vila Nova de Gaia/Espinho,"41.1254463195801, -8.0",Outras Camas,592.0,9061.0,2025,3
2025-03-01,Alentejo,Unidade Local de Saúde do Alentejo Central,"38.568838, -7.903064",Outras Camas,249.0,1939.0,2025,3
2025-03-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Estuário do Tejo,"38.977344, -8.984882",Outras Camas,114.0,1239.0,2025,3
2025-03-01,Norte,Unidade Local de Saúde do Médio Ave,"41.3422317504883, -8.0",Outras Camas,32.0,456.0,2025,3
2024-04-01,Lisboa e Vale do Tejo,Instituto Português de Oncologia de Lisboa F. G.,"38.739946, -9.161139",Outras Camas,11.0,617.0,2024,4
2024-04-01,Centro,Unidade Local de Saúde da Região de Leiria,"39.7418, -8.79444",Outras Camas,644.0,6395.0,2024,4
2024-04-01,Norte,Unidade Local de Saúde de Braga,"41.562328338623, -8.3",Outras Camas,367.0,5720.0,2024,4
2024-04-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Santa Maria,"38.7500648498535, -9.0",Outras Camas,761.0,13304.0,2024,4
2024-04-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Arco Ribeirinho,"38.6527214050293, -9.0",Outras Camas,785.0,6802.0,2024,4
2024-04-01,Lisboa e Vale do Tejo,Unidade Local de Saúde do Estuário do Tejo,"38.977344, -8.984882",Outras Camas,81.0,1366.0,2024,4
2025-04-01,Lisboa e Vale do Tejo,Hospital de Cascais,"38.730076, -9.418207",Outras Camas,103.0,1671.0,2025,4
2025-04-01,Lisboa e Vale do Tejo,Unidade Local de Saúde da Arrábida,"38.529351, -8.881073",Outras Camas,182.0,3765.0,2025,4
2025-04-01,Lisboa e Vale do Tejo,Unidade Local de Saúde da Lezíria,"39.232503, -8.715083",Outras Camas,126.0,1556.0,2025,4
2025-04-01,Centro,Unidade Local de Saúde da Região de Aveiro,"40.636332, -8.654388",Outras Camas,376.0,4022.0,2025,4
2025-04-01,Norte,Unidade Local de Saúde de Braga,"41.562328338623, -8.3",Outras Camas,403.0,5596.0,2025,4
2025-04-01,Norte,Unidade Local de Saúde de Entre Douro e Vouga,"40.9295, -8.54567",Outras Camas,138.0,2999.0,2025,4
2025-04-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de Loures/Odivelas,"38.821769, -9.176301",Outras Camas,178.0,1628.0,2025,4
2025-04-01,Lisboa e Vale do Tejo,Unidade Local de Saúde de São José,"38.7169, -9.13654",Outras Camas,614.0,12612.0,2025,4
2025-04-01,Algarve,Unidade Local de Saúde do Algarve,"37.024668, -7.928949",Outras Camas,500.0,8855.0,2025,4
2025-04-01,Alentejo,Unidade Local de Saúde do Alto Alentejo,"39.2999, -7.4267",Outras Camas,91.0,1430.0,2025,4
2025-04-01,Norte,Unidade Local de Saúde do Alto Minho,"41.697519, -8.832517",Outras Camas,146.0,2151.0,2025,4
2025-04-01,Norte,Unidade Local de Saúde do Tâmega e Sousa,"41.1971153671548, -8.0",Outras Camas,109.0,2640.0,2025,4
2024-05-01,Lisboa e Vale do Tejo,Hospital de Cascais,"38.730076, -9.418207",Outras Camas,114.0,2407.0,2024,5
2024-05-01,Lisboa e Vale do Tejo,Unidade Local de Saúde da Lezíria,"39.232503, -8.715083",Outras Camas,35.0,857.0,2024,5
2024-05-01,Centro,Unidade Local de Saúde de Viseu Dão-Lafões,"40.6509, -7.91039",Outras Camas,183.0,4690.0,2024,5
